confidence,crosswalkId,limitations,matchedAddressPointCount,neighborhood,neighborhoodMatchedPointSharePct,relationshipType,reviewStatus,sourceIds,statementClass,tractId,tractNumber,validAt,village
medium,LH-TRACT-NEIGHBORHOOD-0058,"Current address points and 2019 names are joined to the smallest containing County legal-map polygon. This does not establish historical opening, construction, sale, habitability, or occupancy dates.",2,Front Street,7.41,current_address_points_within_smallest_containing_recorded_tract,current_geographic_crosswalk_not_historical_lifecycle,LH-SRC-LARMAC-STREETS-2019;LH-SRC-OC-ADDRESS-POINTS;LH-SRC-OC-TRACTS,spatial_crosswalk,LH-TRACT-16157,16157,2026-07-27,Avendale
high,LH-TRACT-NEIGHBORHOOD-0059,"Current address points and 2019 names are joined to the smallest containing County legal-map polygon. This does not establish historical opening, construction, sale, habitability, or occupancy dates.",22,Front Street,81.48,current_address_points_within_smallest_containing_recorded_tract,current_geographic_crosswalk_not_historical_lifecycle,LH-SRC-LARMAC-STREETS-2019;LH-SRC-OC-ADDRESS-POINTS;LH-SRC-OC-TRACTS,spatial_crosswalk,LH-TRACT-16270,16270,2026-07-27,Avendale
high,LH-TRACT-NEIGHBORHOOD-0060,"Current address points and 2019 names are joined to the smallest containing County legal-map polygon. This does not establish historical opening, construction, sale, habitability, or occupancy dates.",66,Greenbriar,62.26,current_address_points_within_smallest_containing_recorded_tract,current_geographic_crosswalk_not_historical_lifecycle,LH-SRC-LARMAC-STREETS-2019;LH-SRC-OC-ADDRESS-POINTS;LH-SRC-OC-TRACTS,spatial_crosswalk,LH-TRACT-16156,16156,2026-07-27,Avendale
high,LH-TRACT-NEIGHBORHOOD-0061,"Current address points and 2019 names are joined to the smallest containing County legal-map polygon. This does not establish historical opening, construction, sale, habitability, or occupancy dates.",40,Greenbriar,37.74,current_address_points_within_smallest_containing_recorded_tract,current_geographic_crosswalk_not_historical_lifecycle,LH-SRC-LARMAC-STREETS-2019;LH-SRC-OC-ADDRESS-POINTS;LH-SRC-OC-TRACTS,spatial_crosswalk,LH-TRACT-16157,16157,2026-07-27,Avendale
high,LH-TRACT-NEIGHBORHOOD-0062,"Current address points and 2019 names are joined to the smallest containing County legal-map polygon. This does not establish historical opening, construction, sale, habitability, or occupancy dates.",36,Hampton Road 1,100.00,current_address_points_within_smallest_containing_recorded_tract,current_geographic_crosswalk_not_historical_lifecycle,LH-SRC-LARMAC-STREETS-2019;LH-SRC-OC-ADDRESS-POINTS;LH-SRC-OC-TRACTS,spatial_crosswalk,LH-TRACT-15910,15910,2026-07-27,Flintridge
high,LH-TRACT-NEIGHBORHOOD-0063,"Current address points and 2019 names are joined to the smallest containing County legal-map polygon. This does not establish historical opening, construction, sale, habitability, or occupancy dates.",31,Hampton Road 2,100.00,current_address_points_within_smallest_containing_recorded_tract,current_geographic_crosswalk_not_historical_lifecycle,LH-SRC-LARMAC-STREETS-2019;LH-SRC-OC-ADDRESS-POINTS;LH-SRC-OC-TRACTS,spatial_crosswalk,LH-TRACT-15912,15912,2026-07-27,Flintridge
high,LH-TRACT-NEIGHBORHOOD-0064,"Current address points and 2019 names are joined to the smallest containing County legal-map polygon. This does not establish historical opening, construction, sale, habitability, or occupancy dates.",35,Las Piedras,100.00,current_address_points_within_smallest_containing_recorded_tract,current_geographic_crosswalk_not_historical_lifecycle,LH-SRC-LARMAC-STREETS-2019;LH-SRC-OC-ADDRESS-POINTS;LH-SRC-OC-TRACTS,spatial_crosswalk,LH-TRACT-16687,16687,2026-07-27,Covenant Hills
high,LH-TRACT-NEIGHBORHOOD-0065,"Current address points and 2019 names are joined to the smallest containing County legal-map polygon. This does not establish historical opening, construction, sale, habitability, or occupancy dates.",37,Lexington 1,100.00,current_address_points_within_smallest_containing_recorded_tract,current_geographic_crosswalk_not_historical_lifecycle,LH-SRC-LARMAC-STREETS-2019;LH-SRC-OC-ADDRESS-POINTS;LH-SRC-OC-TRACTS,spatial_crosswalk,LH-TRACT-16237,16237,2026-07-27,Flintridge
high,LH-TRACT-NEIGHBORHOOD-0066,"Current address points and 2019 names are joined to the smallest containing County legal-map polygon. This does not establish historical opening, construction, sale, habitability, or occupancy dates.",43,Lexington 2,100.00,current_address_points_within_smallest_containing_recorded_tract,current_geographic_crosswalk_not_historical_lifecycle,LH-SRC-LARMAC-STREETS-2019;LH-SRC-OC-ADDRESS-POINTS;LH-SRC-OC-TRACTS,spatial_crosswalk,LH-TRACT-16241,16241,2026-07-27,Echo Ridge
high,LH-TRACT-NEIGHBORHOOD-0067,"Current address points and 2019 names are joined to the smallest containing County legal-map polygon. This does not establish historical opening, construction, sale, habitability, or occupancy dates.",35,Lexington 3,100.00,current_address_points_within_smallest_containing_recorded_tract,current_geographic_crosswalk_not_historical_lifecycle,LH-SRC-LARMAC-STREETS-2019;LH-SRC-OC-ADDRESS-POINTS;LH-SRC-OC-TRACTS,spatial_crosswalk,LH-TRACT-16244,16244,2026-07-27,Echo Ridge
high,LH-TRACT-NEIGHBORHOOD-0068,"Current address points and 2019 names are joined to the smallest containing County legal-map polygon. This does not establish historical opening, construction, sale, habitability, or occupancy dates.",37,Maplewood 1,100.00,current_address_points_within_smallest_containing_recorded_tract,current_geographic_crosswalk_not_historical_lifecycle,LH-SRC-LARMAC-STREETS-2019;LH-SRC-OC-ADDRESS-POINTS;LH-SRC-OC-TRACTS,spatial_crosswalk,LH-TRACT-15632,15632,2026-07-27,Oak Knoll
high,LH-TRACT-NEIGHBORHOOD-0069,"Current address points and 2019 names are joined to the smallest containing County legal-map polygon. This does not establish historical opening, construction, sale, habitability, or occupancy dates.",47,Maplewood 2,100.00,current_address_points_within_smallest_containing_recorded_tract,current_geographic_crosswalk_not_historical_lifecycle,LH-SRC-LARMAC-STREETS-2019;LH-SRC-OC-ADDRESS-POINTS;LH-SRC-OC-TRACTS,spatial_crosswalk,LH-TRACT-15627,15627,2026-07-27,Oak Knoll
high,LH-TRACT-NEIGHBORHOOD-0070,"Current address points and 2019 names are joined to the smallest containing County legal-map polygon. This does not establish historical opening, construction, sale, habitability, or occupancy dates.",36,Meriden 1,100.00,current_address_points_within_smallest_containing_recorded_tract,current_geographic_crosswalk_not_historical_lifecycle,LH-SRC-LARMAC-STREETS-2019;LH-SRC-OC-ADDRESS-POINTS;LH-SRC-OC-TRACTS,spatial_crosswalk,LH-TRACT-16504,16504,2026-07-27,Covenant Hills
medium,LH-TRACT-NEIGHBORHOOD-0071,"Current address points and 2019 names are joined to the smallest containing County legal-map polygon. This does not establish historical opening, construction, sale, habitability, or occupancy dates.",1,Meriden 2,3.03,current_address_points_within_smallest_containing_recorded_tract,current_geographic_crosswalk_not_historical_lifecycle,LH-SRC-LARMAC-STREETS-2019;LH-SRC-OC-ADDRESS-POINTS;LH-SRC-OC-TRACTS,spatial_crosswalk,LH-TRACT-15987,15987,2026-07-27,Covenant Hills
high,LH-TRACT-NEIGHBORHOOD-0072,"Current address points and 2019 names are joined to the smallest containing County legal-map polygon. This does not establish historical opening, construction, sale, habitability, or occupancy dates.",32,Meriden 2,96.97,current_address_points_within_smallest_containing_recorded_tract,current_geographic_crosswalk_not_historical_lifecycle,LH-SRC-LARMAC-STREETS-2019;LH-SRC-OC-ADDRESS-POINTS;LH-SRC-OC-TRACTS,spatial_crosswalk,LH-TRACT-16505,16505,2026-07-27,Covenant Hills
medium,LH-TRACT-NEIGHBORHOOD-0073,"Current address points and 2019 names are joined to the smallest containing County legal-map polygon. This does not establish historical opening, construction, sale, habitability, or occupancy dates.",1,Montanez,1.64,current_address_points_within_smallest_containing_recorded_tract,current_geographic_crosswalk_not_historical_lifecycle,LH-SRC-LARMAC-STREETS-2019;LH-SRC-OC-ADDRESS-POINTS;LH-SRC-OC-TRACTS,spatial_crosswalk,LH-TRACT-15793,15793,2026-07-27,Covenant Hills
high,LH-TRACT-NEIGHBORHOOD-0074,"Current address points and 2019 names are joined to the smallest containing County legal-map polygon. This does not establish historical opening, construction, sale, habitability, or occupancy dates.",60,Montanez,98.36,current_address_points_within_smallest_containing_recorded_tract,current_geographic_crosswalk_not_historical_lifecycle,LH-SRC-LARMAC-STREETS-2019;LH-SRC-OC-ADDRESS-POINTS;LH-SRC-OC-TRACTS,spatial_crosswalk,LH-TRACT-16473,16473,2026-07-27,Covenant Hills
high,LH-TRACT-NEIGHBORHOOD-0075,"Current address points and 2019 names are joined to the smallest containing County legal-map polygon. This does not establish historical opening, construction, sale, habitability, or occupancy dates.",41,Mosaic 1,100.00,current_address_points_within_smallest_containing_recorded_tract,current_geographic_crosswalk_not_historical_lifecycle,LH-SRC-LARMAC-STREETS-2019;LH-SRC-OC-ADDRESS-POINTS;LH-SRC-OC-TRACTS,spatial_crosswalk,LH-TRACT-16349,16349,2026-07-27,Terramor
high,LH-TRACT-NEIGHBORHOOD-0076,"Current address points and 2019 names are joined to the smallest containing County legal-map polygon. This does not establish historical opening, construction, sale, habitability, or occupancy dates.",41,Mosaic 2,100.00,current_address_points_within_smallest_containing_recorded_tract,current_geographic_crosswalk_not_historical_lifecycle,LH-SRC-LARMAC-STREETS-2019;LH-SRC-OC-ADDRESS-POINTS;LH-SRC-OC-TRACTS,spatial_crosswalk,LH-TRACT-16355,16355,2026-07-27,Terramor
high,LH-TRACT-NEIGHBORHOOD-0077,"Current address points and 2019 names are joined to the smallest containing County legal-map polygon. This does not establish historical opening, construction, sale, habitability, or occupancy dates.",7,Mosaic 2,100.00,current_address_points_within_smallest_containing_recorded_tract,current_geographic_crosswalk_not_historical_lifecycle,LH-SRC-LARMAC-STREETS-2019;LH-SRC-OC-ADDRESS-POINTS;LH-SRC-OC-TRACTS,spatial_crosswalk,LH-TRACT-16355,16355,2026-07-27,Wycliffe
high,LH-TRACT-NEIGHBORHOOD-0078,"Current address points and 2019 names are joined to the smallest containing County legal-map polygon. This does not establish historical opening, construction, sale, habitability, or occupancy dates.",53,Potters Bend,100.00,current_address_points_within_smallest_containing_recorded_tract,current_geographic_crosswalk_not_historical_lifecycle,LH-SRC-LARMAC-STREETS-2019;LH-SRC-OC-ADDRESS-POINTS;LH-SRC-OC-TRACTS,spatial_crosswalk,LH-TRACT-16239,16239,2026-07-27,Echo Ridge
high,LH-TRACT-NEIGHBORHOOD-0079,"Current address points and 2019 names are joined to the smallest containing County legal-map polygon. This does not establish historical opening, construction, sale, habitability, or occupancy dates.",31,Prescott 1,100.00,current_address_points_within_smallest_containing_recorded_tract,current_geographic_crosswalk_not_historical_lifecycle,LH-SRC-LARMAC-STREETS-2019;LH-SRC-OC-ADDRESS-POINTS;LH-SRC-OC-TRACTS,spatial_crosswalk,LH-TRACT-15621,15621,2026-07-27,Oak Knoll
high,LH-TRACT-NEIGHBORHOOD-0080,"Current address points and 2019 names are joined to the smallest containing County legal-map polygon. This does not establish historical opening, construction, sale, habitability, or occupancy dates.",15,Prescott 2,100.00,current_address_points_within_smallest_containing_recorded_tract,current_geographic_crosswalk_not_historical_lifecycle,LH-SRC-LARMAC-STREETS-2019;LH-SRC-OC-ADDRESS-POINTS;LH-SRC-OC-TRACTS,spatial_crosswalk,LH-TRACT-15617,15617,2026-07-27,Oak Knoll
high,LH-TRACT-NEIGHBORHOOD-0081,"Current address points and 2019 names are joined to the smallest containing County legal-map polygon. This does not establish historical opening, construction, sale, habitability, or occupancy dates.",22,Reston 1,100.00,current_address_points_within_smallest_containing_recorded_tract,current_geographic_crosswalk_not_historical_lifecycle,LH-SRC-LARMAC-STREETS-2019;LH-SRC-OC-ADDRESS-POINTS;LH-SRC-OC-TRACTS,spatial_crosswalk,LH-TRACT-15901,15901,2026-07-27,Flintridge
high,LH-TRACT-NEIGHBORHOOD-0082,"Current address points and 2019 names are joined to the smallest containing County legal-map polygon. This does not establish historical opening, construction, sale, habitability, or occupancy dates.",33,Reston 2,100.00,current_address_points_within_smallest_containing_recorded_tract,current_geographic_crosswalk_not_historical_lifecycle,LH-SRC-LARMAC-STREETS-2019;LH-SRC-OC-ADDRESS-POINTS;LH-SRC-OC-TRACTS,spatial_crosswalk,LH-TRACT-15902,15902,2026-07-27,Flintridge
high,LH-TRACT-NEIGHBORHOOD-0083,"Current address points and 2019 names are joined to the smallest containing County legal-map polygon. This does not establish historical opening, construction, sale, habitability, or occupancy dates.",28,Reston 3,100.00,current_address_points_within_smallest_containing_recorded_tract,current_geographic_crosswalk_not_historical_lifecycle,LH-SRC-LARMAC-STREETS-2019;LH-SRC-OC-ADDRESS-POINTS;LH-SRC-OC-TRACTS,spatial_crosswalk,LH-TRACT-15907,15907,2026-07-27,Flintridge
high,LH-TRACT-NEIGHBORHOOD-0084,"Current address points and 2019 names are joined to the smallest containing County legal-map polygon. This does not establish historical opening, construction, sale, habitability, or occupancy dates.",37,Reston 4,100.00,current_address_points_within_smallest_containing_recorded_tract,current_geographic_crosswalk_not_historical_lifecycle,LH-SRC-LARMAC-STREETS-2019;LH-SRC-OC-ADDRESS-POINTS;LH-SRC-OC-TRACTS,spatial_crosswalk,LH-TRACT-15911,15911,2026-07-27,Flintridge
high,LH-TRACT-NEIGHBORHOOD-0085,"Current address points and 2019 names are joined to the smallest containing County legal-map polygon. This does not establish historical opening, construction, sale, habitability, or occupancy dates.",8,San Donato,100.00,current_address_points_within_smallest_containing_recorded_tract,current_geographic_crosswalk_not_historical_lifecycle,LH-SRC-LARMAC-STREETS-2019;LH-SRC-OC-ADDRESS-POINTS;LH-SRC-OC-TRACTS,spatial_crosswalk,LH-TRACT-15985,15985,2026-07-27,Avendale
high,LH-TRACT-NEIGHBORHOOD-0086,"Current address points and 2019 names are joined to the smallest containing County legal-map polygon. This does not establish historical opening, construction, sale, habitability, or occupancy dates.",15,San Donato,100.00,current_address_points_within_smallest_containing_recorded_tract,current_geographic_crosswalk_not_historical_lifecycle,LH-SRC-LARMAC-STREETS-2019;LH-SRC-OC-ADDRESS-POINTS;LH-SRC-OC-TRACTS,spatial_crosswalk,LH-TRACT-15985,15985,2026-07-27,Covenant Hills
high,LH-TRACT-NEIGHBORHOOD-0087,"Current address points and 2019 names are joined to the smallest containing County legal-map polygon. This does not establish historical opening, construction, sale, habitability, or occupancy dates.",115,Sansovino,100.00,current_address_points_within_smallest_containing_recorded_tract,current_geographic_crosswalk_not_historical_lifecycle,LH-SRC-LARMAC-STREETS-2019;LH-SRC-OC-ADDRESS-POINTS;LH-SRC-OC-TRACTS,spatial_crosswalk,LH-TRACT-16203,16203,2026-07-27,Bridgepark
high,LH-TRACT-NEIGHBORHOOD-0088,"Current address points and 2019 names are joined to the smallest containing County legal-map polygon. This does not establish historical opening, construction, sale, habitability, or occupancy dates.",43,Sarasota 1,100.00,current_address_points_within_smallest_containing_recorded_tract,current_geographic_crosswalk_not_historical_lifecycle,LH-SRC-LARMAC-STREETS-2019;LH-SRC-OC-ADDRESS-POINTS;LH-SRC-OC-TRACTS,spatial_crosswalk,LH-TRACT-15629,15629,2026-07-27,Oak Knoll
high,LH-TRACT-NEIGHBORHOOD-0089,"Current address points and 2019 names are joined to the smallest containing County legal-map polygon. This does not establish historical opening, construction, sale, habitability, or occupancy dates.",51,Sarasota 2,100.00,current_address_points_within_smallest_containing_recorded_tract,current_geographic_crosswalk_not_historical_lifecycle,LH-SRC-LARMAC-STREETS-2019;LH-SRC-OC-ADDRESS-POINTS;LH-SRC-OC-TRACTS,spatial_crosswalk,LH-TRACT-15631,15631,2026-07-27,Oak Knoll
high,LH-TRACT-NEIGHBORHOOD-0090,"Current address points and 2019 names are joined to the smallest containing County legal-map polygon. This does not establish historical opening, construction, sale, habitability, or occupancy dates.",83,Savannah,91.21,current_address_points_within_smallest_containing_recorded_tract,current_geographic_crosswalk_not_historical_lifecycle,LH-SRC-LARMAC-STREETS-2019;LH-SRC-OC-ADDRESS-POINTS;LH-SRC-OC-TRACTS,spatial_crosswalk,LH-TRACT-16105,16105,2026-07-27,Avendale
high,LH-TRACT-NEIGHBORHOOD-0091,"Current address points and 2019 names are joined to the smallest containing County legal-map polygon. This does not establish historical opening, construction, sale, habitability, or occupancy dates.",8,Savannah,8.79,current_address_points_within_smallest_containing_recorded_tract,current_geographic_crosswalk_not_historical_lifecycle,LH-SRC-LARMAC-STREETS-2019;LH-SRC-OC-ADDRESS-POINTS;LH-SRC-OC-TRACTS,spatial_crosswalk,LH-TRACT-16127,16127,2026-07-27,Avendale
high,LH-TRACT-NEIGHBORHOOD-0092,"Current address points and 2019 names are joined to the smallest containing County legal-map polygon. This does not establish historical opening, construction, sale, habitability, or occupancy dates.",37,Sedona 1,100.00,current_address_points_within_smallest_containing_recorded_tract,current_geographic_crosswalk_not_historical_lifecycle,LH-SRC-LARMAC-STREETS-2019;LH-SRC-OC-ADDRESS-POINTS;LH-SRC-OC-TRACTS,spatial_crosswalk,LH-TRACT-16342,16342,2026-07-27,Terramor
high,LH-TRACT-NEIGHBORHOOD-0093,"Current address points and 2019 names are joined to the smallest containing County legal-map polygon. This does not establish historical opening, construction, sale, habitability, or occupancy dates.",43,Sedona 2,100.00,current_address_points_within_smallest_containing_recorded_tract,current_geographic_crosswalk_not_historical_lifecycle,LH-SRC-LARMAC-STREETS-2019;LH-SRC-OC-ADDRESS-POINTS;LH-SRC-OC-TRACTS,spatial_crosswalk,LH-TRACT-16354,16354,2026-07-27,Terramor
high,LH-TRACT-NEIGHBORHOOD-0094,"Current address points and 2019 names are joined to the smallest containing County legal-map polygon. This does not establish historical opening, construction, sale, habitability, or occupancy dates.",68,Segovia,100.00,current_address_points_within_smallest_containing_recorded_tract,current_geographic_crosswalk_not_historical_lifecycle,LH-SRC-LARMAC-STREETS-2019;LH-SRC-OC-ADDRESS-POINTS;LH-SRC-OC-TRACTS,spatial_crosswalk,LH-TRACT-16472,16472,2026-07-27,Covenant Hills
high,LH-TRACT-NEIGHBORHOOD-0095,"Current address points and 2019 names are joined to the smallest containing County legal-map polygon. This does not establish historical opening, construction, sale, habitability, or occupancy dates.",56,Shady Lane,100.00,current_address_points_within_smallest_containing_recorded_tract,current_geographic_crosswalk_not_historical_lifecycle,LH-SRC-LARMAC-STREETS-2019;LH-SRC-OC-ADDRESS-POINTS;LH-SRC-OC-TRACTS,spatial_crosswalk,LH-TRACT-15616,15616,2026-07-27,Oak Knoll
high,LH-TRACT-NEIGHBORHOOD-0096,"Current address points and 2019 names are joined to the smallest containing County legal-map polygon. This does not establish historical opening, construction, sale, habitability, or occupancy dates.",29,Sherborne 1,100.00,current_address_points_within_smallest_containing_recorded_tract,current_geographic_crosswalk_not_historical_lifecycle,LH-SRC-LARMAC-STREETS-2019;LH-SRC-OC-ADDRESS-POINTS;LH-SRC-OC-TRACTS,spatial_crosswalk,LH-TRACT-16388,16388,2026-07-27,Covenant Hills
high,LH-TRACT-NEIGHBORHOOD-0097,"Current address points and 2019 names are joined to the smallest containing County legal-map polygon. This does not establish historical opening, construction, sale, habitability, or occupancy dates.",26,Sherborne 2,100.00,current_address_points_within_smallest_containing_recorded_tract,current_geographic_crosswalk_not_historical_lifecycle,LH-SRC-LARMAC-STREETS-2019;LH-SRC-OC-ADDRESS-POINTS;LH-SRC-OC-TRACTS,spatial_crosswalk,LH-TRACT-16387,16387,2026-07-27,Covenant Hills
high,LH-TRACT-NEIGHBORHOOD-0098,"Current address points and 2019 names are joined to the smallest containing County legal-map polygon. This does not establish historical opening, construction, sale, habitability, or occupancy dates.",15,Skye Isle 1 & 3,50.00,current_address_points_within_smallest_containing_recorded_tract,current_geographic_crosswalk_not_historical_lifecycle,LH-SRC-LARMAC-STREETS-2019;LH-SRC-OC-ADDRESS-POINTS;LH-SRC-OC-TRACTS,spatial_crosswalk,LH-TRACT-16389,16389,2026-07-27,Covenant Hills
high,LH-TRACT-NEIGHBORHOOD-0099,"Current address points and 2019 names are joined to the smallest containing County legal-map polygon. This does not establish historical opening, construction, sale, habitability, or occupancy dates.",15,Skye Isle 1 & 3,50.00,current_address_points_within_smallest_containing_recorded_tract,current_geographic_crosswalk_not_historical_lifecycle,LH-SRC-LARMAC-STREETS-2019;LH-SRC-OC-ADDRESS-POINTS;LH-SRC-OC-TRACTS,spatial_crosswalk,LH-TRACT-16414,16414,2026-07-27,Covenant Hills
high,LH-TRACT-NEIGHBORHOOD-0100,"Current address points and 2019 names are joined to the smallest containing County legal-map polygon. This does not establish historical opening, construction, sale, habitability, or occupancy dates.",31,Skye Isle 2,100.00,current_address_points_within_smallest_containing_recorded_tract,current_geographic_crosswalk_not_historical_lifecycle,LH-SRC-LARMAC-STREETS-2019;LH-SRC-OC-ADDRESS-POINTS;LH-SRC-OC-TRACTS,spatial_crosswalk,LH-TRACT-16390,16390,2026-07-27,Covenant Hills
high,LH-TRACT-NEIGHBORHOOD-0101,"Current address points and 2019 names are joined to the smallest containing County legal-map polygon. This does not establish historical opening, construction, sale, habitability, or occupancy dates.",24,St. Mays Road,29.63,current_address_points_within_smallest_containing_recorded_tract,current_geographic_crosswalk_not_historical_lifecycle,LH-SRC-LARMAC-STREETS-2019;LH-SRC-OC-ADDRESS-POINTS;LH-SRC-OC-TRACTS,spatial_crosswalk,LH-TRACT-16025,16025,2026-07-27,Avendale
high,LH-TRACT-NEIGHBORHOOD-0102,"Current address points and 2019 names are joined to the smallest containing County legal-map polygon. This does not establish historical opening, construction, sale, habitability, or occupancy dates.",56,St. Mays Road,69.14,current_address_points_within_smallest_containing_recorded_tract,current_geographic_crosswalk_not_historical_lifecycle,LH-SRC-LARMAC-STREETS-2019;LH-SRC-OC-ADDRESS-POINTS;LH-SRC-OC-TRACTS,spatial_crosswalk,LH-TRACT-16155,16155,2026-07-27,Avendale
medium,LH-TRACT-NEIGHBORHOOD-0103,"Current address points and 2019 names are joined to the smallest containing County legal-map polygon. This does not establish historical opening, construction, sale, habitability, or occupancy dates.",1,St. Mays Road,1.23,current_address_points_within_smallest_containing_recorded_tract,current_geographic_crosswalk_not_historical_lifecycle,LH-SRC-LARMAC-STREETS-2019;LH-SRC-OC-ADDRESS-POINTS;LH-SRC-OC-TRACTS,spatial_crosswalk,LH-TRACT-16157,16157,2026-07-27,Avendale
high,LH-TRACT-NEIGHBORHOOD-0104,"Current address points and 2019 names are joined to the smallest containing County legal-map polygon. This does not establish historical opening, construction, sale, habitability, or occupancy dates.",21,Sterling Glen 1,100.00,current_address_points_within_smallest_containing_recorded_tract,current_geographic_crosswalk_not_historical_lifecycle,LH-SRC-LARMAC-STREETS-2019;LH-SRC-OC-ADDRESS-POINTS;LH-SRC-OC-TRACTS,spatial_crosswalk,LH-TRACT-16101,16101,2026-07-27,Avendale
high,LH-TRACT-NEIGHBORHOOD-0105,"Current address points and 2019 names are joined to the smallest containing County legal-map polygon. This does not establish historical opening, construction, sale, habitability, or occupancy dates.",48,Sterling Glen 2,100.00,current_address_points_within_smallest_containing_recorded_tract,current_geographic_crosswalk_not_historical_lifecycle,LH-SRC-LARMAC-STREETS-2019;LH-SRC-OC-ADDRESS-POINTS;LH-SRC-OC-TRACTS,spatial_crosswalk,LH-TRACT-16118,16118,2026-07-27,Avendale
high,LH-TRACT-NEIGHBORHOOD-0106,"Current address points and 2019 names are joined to the smallest containing County legal-map polygon. This does not establish historical opening, construction, sale, habitability, or occupancy dates.",29,Sumners Way 1,100.00,current_address_points_within_smallest_containing_recorded_tract,current_geographic_crosswalk_not_historical_lifecycle,LH-SRC-LARMAC-STREETS-2019;LH-SRC-OC-ADDRESS-POINTS;LH-SRC-OC-TRACTS,spatial_crosswalk,LH-TRACT-16120,16120,2026-07-27,Avendale
high,LH-TRACT-NEIGHBORHOOD-0107,"Current address points and 2019 names are joined to the smallest containing County legal-map polygon. This does not establish historical opening, construction, sale, habitability, or occupancy dates.",29,Sumners Way 2,100.00,current_address_points_within_smallest_containing_recorded_tract,current_geographic_crosswalk_not_historical_lifecycle,LH-SRC-LARMAC-STREETS-2019;LH-SRC-OC-ADDRESS-POINTS;LH-SRC-OC-TRACTS,spatial_crosswalk,LH-TRACT-16122,16122,2026-07-27,Avendale
high,LH-TRACT-NEIGHBORHOOD-0108,"Current address points and 2019 names are joined to the smallest containing County legal-map polygon. This does not establish historical opening, construction, sale, habitability, or occupancy dates.",66,Surrey Farms 1,100.00,current_address_points_within_smallest_containing_recorded_tract,current_geographic_crosswalk_not_historical_lifecycle,LH-SRC-LARMAC-STREETS-2019;LH-SRC-OC-ADDRESS-POINTS;LH-SRC-OC-TRACTS,spatial_crosswalk,LH-TRACT-16249,16249,2026-07-27,Wycliffe
high,LH-TRACT-NEIGHBORHOOD-0109,"Current address points and 2019 names are joined to the smallest containing County legal-map polygon. This does not establish historical opening, construction, sale, habitability, or occupancy dates.",34,Surrey Farms 2,100.00,current_address_points_within_smallest_containing_recorded_tract,current_geographic_crosswalk_not_historical_lifecycle,LH-SRC-LARMAC-STREETS-2019;LH-SRC-OC-ADDRESS-POINTS;LH-SRC-OC-TRACTS,spatial_crosswalk,LH-TRACT-16248,16248,2026-07-27,Wycliffe
high,LH-TRACT-NEIGHBORHOOD-0110,"Current address points and 2019 names are joined to the smallest containing County legal-map polygon. This does not establish historical opening, construction, sale, habitability, or occupancy dates.",73,Sutter's Mill,100.00,current_address_points_within_smallest_containing_recorded_tract,current_geographic_crosswalk_not_historical_lifecycle,LH-SRC-LARMAC-STREETS-2019;LH-SRC-OC-ADDRESS-POINTS;LH-SRC-OC-TRACTS,spatial_crosswalk,LH-TRACT-16271,16271,2026-07-27,Terramor
high,LH-TRACT-NEIGHBORHOOD-0111,"Current address points and 2019 names are joined to the smallest containing County legal-map polygon. This does not establish historical opening, construction, sale, habitability, or occupancy dates.",38,Sutters Mill,100.00,current_address_points_within_smallest_containing_recorded_tract,current_geographic_crosswalk_not_historical_lifecycle,LH-SRC-LARMAC-STREETS-2019;LH-SRC-OC-ADDRESS-POINTS;LH-SRC-OC-TRACTS,spatial_crosswalk,LH-TRACT-16341,16341,2026-07-27,Avendale
high,LH-TRACT-NEIGHBORHOOD-0112,"Current address points and 2019 names are joined to the smallest containing County legal-map polygon. This does not establish historical opening, construction, sale, habitability, or occupancy dates.",49,Sutters Mill,100.00,current_address_points_within_smallest_containing_recorded_tract,current_geographic_crosswalk_not_historical_lifecycle,LH-SRC-LARMAC-STREETS-2019;LH-SRC-OC-ADDRESS-POINTS;LH-SRC-OC-TRACTS,spatial_crosswalk,LH-TRACT-16341,16341,2026-07-27,Terramor
high,LH-TRACT-NEIGHBORHOOD-0113,"Current address points and 2019 names are joined to the smallest containing County legal-map polygon. This does not establish historical opening, construction, sale, habitability, or occupancy dates.",106,Sycamore Grove,100.00,current_address_points_within_smallest_containing_recorded_tract,current_geographic_crosswalk_not_historical_lifecycle,LH-SRC-LARMAC-STREETS-2019;LH-SRC-OC-ADDRESS-POINTS;LH-SRC-OC-TRACTS,spatial_crosswalk,LH-TRACT-15615,15615,2026-07-27,Oak Knoll
high,LH-TRACT-NEIGHBORHOOD-0114,"Current address points and 2019 names are joined to the smallest containing County legal-map polygon. This does not establish historical opening, construction, sale, habitability, or occupancy dates.",63,Sylvan Oaks,100.00,current_address_points_within_smallest_containing_recorded_tract,current_geographic_crosswalk_not_historical_lifecycle,LH-SRC-LARMAC-STREETS-2019;LH-SRC-OC-ADDRESS-POINTS;LH-SRC-OC-TRACTS,spatial_crosswalk,LH-TRACT-16240,16240,2026-07-27,Echo Ridge
high,LH-TRACT-NEIGHBORHOOD-0115,"Current address points and 2019 names are joined to the smallest containing County legal-map polygon. This does not establish historical opening, construction, sale, habitability, or occupancy dates.",6,Sylvan Oaks,100.00,current_address_points_within_smallest_containing_recorded_tract,current_geographic_crosswalk_not_historical_lifecycle,LH-SRC-LARMAC-STREETS-2019;LH-SRC-OC-ADDRESS-POINTS;LH-SRC-OC-TRACTS,spatial_crosswalk,LH-TRACT-16240,16240,2026-07-27,Township
