claimId,supportingObservationCount,independentSourceOrganizationCount,primarySourceCount,contemporarySourceCount,visualSourceCount,conflictingObservationCount,geographicPrecision,temporalPrecision,directness,sourceAuthority,completeness,finalConfidence,confidenceRationale,exhaustionStatus,limitations
LH-CLM-TRACT-16471,1,1,1,0,0,0,tract_polygon,day,direct_observation,official_primary,claim_bounded,high,Counts are based on independent registered source IDs; copies of one source are not counted separately.,authoritative_single_source,The claim is limited to recording and carries no physical-development lifecycle meaning.
LH-CLM-TRACT-16472,1,1,1,0,0,0,tract_polygon,day,direct_observation,official_primary,claim_bounded,high,Counts are based on independent registered source IDs; copies of one source are not counted separately.,authoritative_single_source,The claim is limited to recording and carries no physical-development lifecycle meaning.
LH-CLM-TRACT-16473,1,1,1,0,0,0,tract_polygon,day,direct_observation,official_primary,claim_bounded,high,Counts are based on independent registered source IDs; copies of one source are not counted separately.,authoritative_single_source,The claim is limited to recording and carries no physical-development lifecycle meaning.
LH-CLM-TRACT-16504,1,1,1,0,0,0,tract_polygon,day,direct_observation,official_primary,claim_bounded,high,Counts are based on independent registered source IDs; copies of one source are not counted separately.,authoritative_single_source,The claim is limited to recording and carries no physical-development lifecycle meaning.
LH-CLM-TRACT-16505,1,1,1,0,0,0,tract_polygon,day,direct_observation,official_primary,claim_bounded,high,Counts are based on independent registered source IDs; copies of one source are not counted separately.,authoritative_single_source,The claim is limited to recording and carries no physical-development lifecycle meaning.
LH-CLM-TRACT-16515,1,1,1,0,0,0,tract_polygon,day,direct_observation,official_primary,claim_bounded,high,Counts are based on independent registered source IDs; copies of one source are not counted separately.,authoritative_single_source,The claim is limited to recording and carries no physical-development lifecycle meaning.
LH-CLM-TRACT-16586,1,1,1,0,0,0,tract_polygon,day,direct_observation,official_primary,claim_bounded,high,Counts are based on independent registered source IDs; copies of one source are not counted separately.,authoritative_single_source,The claim is limited to recording and carries no physical-development lifecycle meaning.
LH-CLM-TRACT-16667,1,1,1,0,0,0,tract_polygon,day,direct_observation,official_primary,claim_bounded,high,Counts are based on independent registered source IDs; copies of one source are not counted separately.,authoritative_single_source,The claim is limited to recording and carries no physical-development lifecycle meaning.
LH-CLM-TRACT-16687,1,1,1,0,0,0,tract_polygon,day,direct_observation,official_primary,claim_bounded,high,Counts are based on independent registered source IDs; copies of one source are not counted separately.,authoritative_single_source,The claim is limited to recording and carries no physical-development lifecycle meaning.
LH-CLM-LH-EVT-001,1,1,1,0,0,1,community_nonspatial,day,direct_observation,official_primary,claim_bounded,high,Counts are based on independent registered source IDs; copies of one source are not counted separately.,authoritative_single_source,Developer retrospective separately describes County approval in 1997; the exact broader entitlement action remains to be retrieved
LH-CLM-LH-EVT-001B,1,1,0,0,0,1,community_nonspatial,year,direct_observation,mixed_or_secondary,claim_bounded,low,Counts are based on independent registered source IDs; copies of one source are not counted separately.,additional_corroboration_useful,Official County record dates Final EIR 555 certification to 1995-10-17; the retrospective does not identify the 1997 action
LH-CLM-LH-EVT-002,1,1,0,0,0,0,community_nonspatial,year,direct_observation,mixed_or_secondary,claim_bounded,medium,Counts are based on independent registered source IDs; copies of one source are not counted separately.,additional_corroboration_useful,
LH-CLM-LH-EVT-003,1,1,1,0,0,0,community_nonspatial,day,direct_observation,official_primary,claim_bounded,high,Counts are based on independent registered source IDs; copies of one source are not counted separately.,authoritative_single_source,
LH-CLM-LH-EVT-004,1,1,1,0,0,0,community_nonspatial,day,direct_observation,official_primary,claim_bounded,high,Counts are based on independent registered source IDs; copies of one source are not counted separately.,authoritative_single_source,
LH-CLM-LH-EVT-005,1,1,1,0,0,0,community_nonspatial,day,direct_observation,official_primary,claim_bounded,high,Counts are based on independent registered source IDs; copies of one source are not counted separately.,authoritative_single_source,
LH-CLM-LH-EVT-006,1,1,0,0,0,0,community_nonspatial,month,direct_observation,mixed_or_secondary,claim_bounded,medium,Counts are based on independent registered source IDs; copies of one source are not counted separately.,additional_corroboration_useful,
LH-CLM-LH-EVT-007,1,1,0,0,0,0,community_nonspatial,month,direct_observation,mixed_or_secondary,claim_bounded,medium,Counts are based on independent registered source IDs; copies of one source are not counted separately.,additional_corroboration_useful,
LH-CLM-LH-EVT-008,1,1,0,0,0,0,community_nonspatial,day,direct_observation,mixed_or_secondary,claim_bounded,medium,Counts are based on independent registered source IDs; copies of one source are not counted separately.,additional_corroboration_useful,
LH-CLM-LH-EVT-009,1,1,1,0,0,0,community_nonspatial,day,direct_observation,official_primary,claim_bounded,high,Counts are based on independent registered source IDs; copies of one source are not counted separately.,authoritative_single_source,
LH-CLM-LH-EVT-010,1,1,0,0,0,0,community_nonspatial,month,direct_observation,mixed_or_secondary,claim_bounded,medium,Counts are based on independent registered source IDs; copies of one source are not counted separately.,additional_corroboration_useful,
LH-CLM-LH-EVT-011,1,1,0,0,0,0,community_nonspatial,month,direct_observation,mixed_or_secondary,claim_bounded,medium,Counts are based on independent registered source IDs; copies of one source are not counted separately.,additional_corroboration_useful,
LH-CLM-LH-EVT-012,1,1,0,0,0,0,community_nonspatial,month,direct_observation,mixed_or_secondary,claim_bounded,medium,Counts are based on independent registered source IDs; copies of one source are not counted separately.,additional_corroboration_useful,
LH-CLM-LH-EVT-013,1,1,0,0,0,0,community_nonspatial,month,direct_observation,mixed_or_secondary,claim_bounded,medium,Counts are based on independent registered source IDs; copies of one source are not counted separately.,additional_corroboration_useful,
LH-CLM-LH-EVT-014,1,1,1,0,0,0,community_nonspatial,month,direct_observation,official_primary,claim_bounded,high,Counts are based on independent registered source IDs; copies of one source are not counted separately.,authoritative_single_source,
LH-CLM-LH-EVT-015,1,1,0,0,0,0,community_nonspatial,month,direct_observation,mixed_or_secondary,claim_bounded,medium,Counts are based on independent registered source IDs; copies of one source are not counted separately.,additional_corroboration_useful,
LH-CLM-LH-EVT-016,1,1,0,0,0,0,community_nonspatial,month,direct_observation,mixed_or_secondary,claim_bounded,medium,Counts are based on independent registered source IDs; copies of one source are not counted separately.,additional_corroboration_useful,
LH-CLM-LH-EVT-017,1,1,0,0,0,0,community_nonspatial,month,direct_observation,mixed_or_secondary,claim_bounded,medium,Counts are based on independent registered source IDs; copies of one source are not counted separately.,additional_corroboration_useful,
LH-CLM-LH-EVT-018,1,1,0,0,0,0,community_nonspatial,month,direct_observation,mixed_or_secondary,claim_bounded,medium,Counts are based on independent registered source IDs; copies of one source are not counted separately.,additional_corroboration_useful,
LH-CLM-LH-EVT-019,1,1,0,0,0,0,community_nonspatial,month,direct_observation,mixed_or_secondary,claim_bounded,medium,Counts are based on independent registered source IDs; copies of one source are not counted separately.,additional_corroboration_useful,
LH-CLM-LH-EVT-020,1,1,0,0,0,0,community_nonspatial,month,direct_observation,mixed_or_secondary,claim_bounded,medium,Counts are based on independent registered source IDs; copies of one source are not counted separately.,additional_corroboration_useful,
LH-CLM-LH-EVT-021,1,1,0,0,0,0,community_nonspatial,month,direct_observation,mixed_or_secondary,claim_bounded,medium,Counts are based on independent registered source IDs; copies of one source are not counted separately.,additional_corroboration_useful,
LH-CLM-LH-EVT-022,1,1,1,0,0,0,community_nonspatial,day,direct_observation,official_primary,claim_bounded,high,Counts are based on independent registered source IDs; copies of one source are not counted separately.,authoritative_single_source,
LH-CLM-LH-EVT-023,1,2,2,0,0,1,community_nonspatial,day,direct_observation,official_primary,claim_bounded,high,Counts are based on independent registered source IDs; copies of one source are not counted separately.,additional_corroboration_useful,LARMAC retrospective groups the schools under July 2003; official school reports give August 27
LH-CLM-LH-EVT-024,1,1,0,0,0,0,community_nonspatial,month,direct_observation,mixed_or_secondary,claim_bounded,medium,Counts are based on independent registered source IDs; copies of one source are not counted separately.,additional_corroboration_useful,
LH-CLM-LH-EVT-025,1,1,1,0,0,0,community_nonspatial,year,direct_observation,official_primary,claim_bounded,high,Counts are based on independent registered source IDs; copies of one source are not counted separately.,authoritative_single_source,
LH-CLM-LH-EVT-026,1,1,0,0,0,0,community_nonspatial,month,direct_observation,mixed_or_secondary,claim_bounded,medium,Counts are based on independent registered source IDs; copies of one source are not counted separately.,additional_corroboration_useful,
LH-CLM-LH-EVT-027,1,1,0,0,0,0,community_nonspatial,month,direct_observation,mixed_or_secondary,claim_bounded,medium,Counts are based on independent registered source IDs; copies of one source are not counted separately.,additional_corroboration_useful,
LH-CLM-LH-EVT-028,1,1,1,0,0,0,community_nonspatial,day,direct_observation,official_primary,claim_bounded,high,Counts are based on independent registered source IDs; copies of one source are not counted separately.,authoritative_single_source,
LH-CLM-LH-EVT-029,1,1,0,0,0,0,community_nonspatial,month,direct_observation,mixed_or_secondary,claim_bounded,medium,Counts are based on independent registered source IDs; copies of one source are not counted separately.,additional_corroboration_useful,
LH-CLM-LH-EVT-030,1,1,0,0,0,0,community_nonspatial,month,direct_observation,mixed_or_secondary,claim_bounded,medium,Counts are based on independent registered source IDs; copies of one source are not counted separately.,additional_corroboration_useful,
LH-CLM-LH-EVT-031,1,1,0,0,0,0,community_nonspatial,year,direct_observation,mixed_or_secondary,claim_bounded,medium,Counts are based on independent registered source IDs; copies of one source are not counted separately.,additional_corroboration_useful,
LH-CLM-LH-EVT-032,1,1,0,0,0,0,community_nonspatial,month,direct_observation,mixed_or_secondary,claim_bounded,medium,Counts are based on independent registered source IDs; copies of one source are not counted separately.,additional_corroboration_useful,
LH-CLM-LH-EVT-033,1,1,0,0,0,0,community_nonspatial,month,direct_observation,mixed_or_secondary,claim_bounded,medium,Counts are based on independent registered source IDs; copies of one source are not counted separately.,additional_corroboration_useful,
LH-CLM-LH-EVT-M5-001,1,1,0,1,0,1,village_or_phase,day,direct_observation,contemporary_publication,claim_bounded,medium,Contemporary reporting is bounded to the stated event; legal habitability and address geometry are not inferred.,authoritative_or_contemporary_single_source,The 1999 announcement lists eight builders and revised allocations; both dated selections are retained.
LH-CLM-LH-EVT-M5-002,1,1,0,1,0,1,village_or_phase,day,direct_observation,contemporary_publication,claim_bounded,medium,Contemporary reporting is bounded to the stated event; legal habitability and address geometry are not inferred.,authoritative_or_contemporary_single_source,"Supersedes or revises the 1998 selection, but the article does not state the legal change mechanism."
LH-CLM-LH-EVT-M5-003,1,2,0,2,0,0,village_or_phase,day,direct_observation,contemporary_publication,claim_bounded,high,Contemporary reporting is bounded to the stated event; legal habitability and address geometry are not inferred.,source_convergence_reached,Opening and sales evidence does not establish occupancy.
LH-CLM-LH-EVT-M5-004,1,1,0,1,0,1,village_or_phase,day,direct_observation,contemporary_publication,claim_bounded,medium,Contemporary reporting is bounded to the stated event; legal habitability and address geometry are not inferred.,authoritative_or_contemporary_single_source,Official retrospective instead dates the first resident to 1999-12-14.
LH-CLM-LH-EVT-M5-005,1,1,0,1,0,1,village_or_phase,day,direct_observation,contemporary_publication,claim_bounded,medium,Contemporary reporting is bounded to the stated event; legal habitability and address geometry are not inferred.,authoritative_or_contemporary_single_source,Official retrospective instead dates the first resident to 1999-12-14.
LH-CLM-LH-ABS-CFD-99-1-PHASE-I-1999,1,1,1,1,0,0,cfd_aggregate,year,direct_observation,official_primary,claim_bounded,high,Official County chart explicitly defines absorption as built and occupied.,authoritative_single_source,"Annual CFD aggregate is nonspatial and cannot be assigned to a tract, address, or household."
LH-CLM-LH-ABS-CFD-99-1-PHASE-I-2000,1,1,1,1,0,0,cfd_aggregate,year,direct_observation,official_primary,claim_bounded,high,Official County chart explicitly defines absorption as built and occupied.,authoritative_single_source,"Annual CFD aggregate is nonspatial and cannot be assigned to a tract, address, or household."
LH-CLM-LH-ABS-CFD-99-1-PHASE-I-2001,1,1,1,1,0,0,cfd_aggregate,year,direct_observation,official_primary,claim_bounded,high,Official County chart explicitly defines absorption as built and occupied.,authoritative_single_source,"Annual CFD aggregate is nonspatial and cannot be assigned to a tract, address, or household."
LH-CLM-LH-ABS-CFD-99-1-PHASE-I-2002,1,1,1,1,0,0,cfd_aggregate,year,direct_observation,official_primary,claim_bounded,high,Official County chart explicitly defines absorption as built and occupied.,authoritative_single_source,"Annual CFD aggregate is nonspatial and cannot be assigned to a tract, address, or household."
LH-CLM-LH-ABS-CFD-99-1-PHASE-I-2003,1,1,1,1,0,0,cfd_aggregate,year,direct_observation,official_primary,claim_bounded,high,Official County chart explicitly defines absorption as built and occupied.,authoritative_single_source,"Annual CFD aggregate is nonspatial and cannot be assigned to a tract, address, or household."
LH-CLM-LH-ABS-CFD-99-1-PHASE-I-2004,1,1,1,1,0,0,cfd_aggregate,year,direct_observation,official_primary,claim_bounded,high,Official County chart explicitly defines absorption as built and occupied.,authoritative_single_source,"Annual CFD aggregate is nonspatial and cannot be assigned to a tract, address, or household."
LH-CLM-LH-ABS-CFD-99-1-PHASE-I-2005,1,1,1,1,0,0,cfd_aggregate,year,direct_observation,official_primary,claim_bounded,high,Official County chart explicitly defines absorption as built and occupied.,authoritative_single_source,"Annual CFD aggregate is nonspatial and cannot be assigned to a tract, address, or household."
LH-CLM-LH-ABS-CFD-99-1-PHASE-I-2006,1,1,1,1,0,0,cfd_aggregate,year,direct_observation,official_primary,claim_bounded,high,Official County chart explicitly defines absorption as built and occupied.,authoritative_single_source,"Annual CFD aggregate is nonspatial and cannot be assigned to a tract, address, or household."
LH-CLM-LH-ABS-CFD-2002-1-URBAN-ACTIVITY-CENTER-2003,1,1,1,1,0,0,cfd_aggregate,year,direct_observation,official_primary,claim_bounded,high,Official County chart explicitly defines absorption as built and occupied.,authoritative_single_source,"Annual CFD aggregate is nonspatial and cannot be assigned to a tract, address, or household."
LH-CLM-LH-ABS-CFD-2002-1-URBAN-ACTIVITY-CENTER-2004,1,1,1,1,0,0,cfd_aggregate,year,direct_observation,official_primary,claim_bounded,high,Official County chart explicitly defines absorption as built and occupied.,authoritative_single_source,"Annual CFD aggregate is nonspatial and cannot be assigned to a tract, address, or household."
LH-CLM-LH-ABS-CFD-2002-1-URBAN-ACTIVITY-CENTER-2005,1,1,1,1,0,0,cfd_aggregate,year,direct_observation,official_primary,claim_bounded,high,Official County chart explicitly defines absorption as built and occupied.,authoritative_single_source,"Annual CFD aggregate is nonspatial and cannot be assigned to a tract, address, or household."
LH-CLM-LH-ABS-CFD-2003-1-PHASE-V-2004,1,1,1,1,0,0,cfd_aggregate,year,direct_observation,official_primary,claim_bounded,high,Official County chart explicitly defines absorption as built and occupied.,authoritative_single_source,"Annual CFD aggregate is nonspatial and cannot be assigned to a tract, address, or household."
LH-CLM-LH-ABS-CFD-2003-1-PHASE-V-2005,1,1,1,1,0,0,cfd_aggregate,year,direct_observation,official_primary,claim_bounded,high,Official County chart explicitly defines absorption as built and occupied.,authoritative_single_source,"Annual CFD aggregate is nonspatial and cannot be assigned to a tract, address, or household."
LH-CLM-LH-ABS-CFD-2003-1-PHASE-V-2006,1,1,1,1,0,0,cfd_aggregate,year,direct_observation,official_primary,claim_bounded,high,Official County chart explicitly defines absorption as built and occupied.,authoritative_single_source,"Annual CFD aggregate is nonspatial and cannot be assigned to a tract, address, or household."
LH-CLM-LH-ABS-CFD-2004-1-PHASE-VI-2005,1,1,1,1,0,0,cfd_aggregate,year,direct_observation,official_primary,claim_bounded,high,Official County chart explicitly defines absorption as built and occupied.,authoritative_single_source,"Annual CFD aggregate is nonspatial and cannot be assigned to a tract, address, or household."
LH-CLM-LH-ABS-CFD-2004-1-PHASE-VI-2006,1,1,1,1,0,0,cfd_aggregate,year,direct_observation,official_primary,claim_bounded,high,Official County chart explicitly defines absorption as built and occupied.,authoritative_single_source,"Annual CFD aggregate is nonspatial and cannot be assigned to a tract, address, or household."
LH-CLM-LH-ABS-CFD-2004-1-PHASE-VI-2007,1,1,1,1,0,0,cfd_aggregate,year,direct_observation,official_primary,claim_bounded,high,Official County chart explicitly defines absorption as built and occupied.,authoritative_single_source,"Annual CFD aggregate is nonspatial and cannot be assigned to a tract, address, or household."
LH-CLM-LH-ABS-CFD-2004-1-PHASE-VI-2008,1,1,1,1,0,0,cfd_aggregate,year,direct_observation,official_primary,claim_bounded,high,Official County chart explicitly defines absorption as built and occupied.,authoritative_single_source,"Annual CFD aggregate is nonspatial and cannot be assigned to a tract, address, or household."
LH-CLM-LH-ABS-CFD-2004-1-PHASE-VI-2009,1,1,1,1,0,0,cfd_aggregate,year,direct_observation,official_primary,claim_bounded,high,Official County chart explicitly defines absorption as built and occupied.,authoritative_single_source,"Annual CFD aggregate is nonspatial and cannot be assigned to a tract, address, or household."
LH-CLM-LH-ABS-CFD-2004-1-PHASE-VI-2010,1,1,1,1,0,0,cfd_aggregate,year,direct_observation,official_primary,claim_bounded,high,Official County chart explicitly defines absorption as built and occupied.,authoritative_single_source,"Annual CFD aggregate is nonspatial and cannot be assigned to a tract, address, or household."
LH-CLM-IMG-M5-2005-01,1,1,1,1,1,0,visual_region,day,visual_observation,official_primary_imagery,claim_bounded,medium,Official orthorectified imagery directly supports the bounded visible-state description.,authoritative_single_visual_source,"Visual classification only. It does not establish legal completion, habitability, occupancy, permit status, or continuous activity between capture dates."
LH-CLM-IMG-M5-2005-02,1,1,1,1,1,0,visual_region,day,visual_observation,official_primary_imagery,claim_bounded,high,Official orthorectified imagery directly supports the bounded visible-state description.,authoritative_single_visual_source,"Visual classification only. It does not establish legal completion, habitability, occupancy, permit status, or continuous activity between capture dates."
LH-CLM-IMG-M5-2005-03,1,1,1,1,1,0,visual_region,day,visual_observation,official_primary_imagery,claim_bounded,high,Official orthorectified imagery directly supports the bounded visible-state description.,authoritative_single_visual_source,"Visual classification only. It does not establish legal completion, habitability, occupancy, permit status, or continuous activity between capture dates."
LH-CLM-IMG-M5-2009-01,1,1,1,1,2,0,visual_region,date_range,visual_observation,official_primary_imagery,claim_bounded,high,Official orthorectified imagery directly supports the bounded visible-state description.,source_convergence_reached,"Visual classification only. It does not establish legal completion, habitability, occupancy, permit status, or continuous activity between capture dates."
LH-CLM-IMG-M5-2009-02,1,1,1,1,1,0,visual_region,date_range,visual_observation,official_primary_imagery,claim_bounded,high,Official orthorectified imagery directly supports the bounded visible-state description.,authoritative_single_visual_source,"Visual classification only. It does not establish legal completion, habitability, occupancy, permit status, or continuous activity between capture dates."
LH-CLM-IMG-M5-2010-01,1,1,1,1,1,0,visual_region,day,visual_observation,official_primary_imagery,claim_bounded,high,Official orthorectified imagery directly supports the bounded visible-state description.,authoritative_single_visual_source,"Visual classification only. It does not establish legal completion, habitability, occupancy, permit status, or continuous activity between capture dates."
LH-CLM-IMG-M5-2010-02,1,1,1,1,2,0,visual_region,date_range,visual_observation,official_primary_imagery,claim_bounded,medium,Official orthorectified imagery directly supports the bounded visible-state description.,source_convergence_reached,"Visual classification only. It does not establish legal completion, habitability, occupancy, permit status, or continuous activity between capture dates."
LH-CLM-LH-PRODUCT-COVENANT-HILLS-ALISAL-2006,1,1,1,1,0,1,named_product_nonspatial,day,direct_observation,official_primary,claim_bounded,high,Contemporary official County product table controls the builder and count snapshot.,authoritative_primary_with_secondary_conflict_retained,"Product-level CFD counts are not address-level completion, habitability, or occupancy dates; closed escrow is not transferred to a tract geometry."
LH-CLM-LH-PRODUCT-COVENANT-HILLS-ALISAL-2011,1,1,1,1,0,1,named_product_nonspatial,day,direct_observation,official_primary,claim_bounded,high,Contemporary official County product table controls the builder and count snapshot.,authoritative_primary_with_secondary_conflict_retained,"Product-level CFD counts are not address-level completion, habitability, or occupancy dates; closed escrow is not transferred to a tract geometry."
LH-CLM-LH-PRODUCT-COVENANT-HILLS-AMARANTE-I-II-2006,1,1,1,1,0,0,named_product_nonspatial,day,direct_observation,official_primary,claim_bounded,high,Contemporary official County product table controls the builder and count snapshot.,authoritative_single_source,"Product-level CFD counts are not address-level completion, habitability, or occupancy dates; closed escrow is not transferred to a tract geometry."
LH-CLM-LH-PRODUCT-COVENANT-HILLS-AMARANTE-I-II-2011,1,1,1,1,0,0,named_product_nonspatial,day,direct_observation,official_primary,claim_bounded,high,Contemporary official County product table controls the builder and count snapshot.,authoritative_single_source,"Product-level CFD counts are not address-level completion, habitability, or occupancy dates; closed escrow is not transferred to a tract geometry."
LH-CLM-LH-PRODUCT-COVENANT-HILLS-ARBOLEDO-2006,1,1,1,1,0,0,named_product_nonspatial,day,direct_observation,official_primary,claim_bounded,high,Contemporary official County product table controls the builder and count snapshot.,authoritative_single_source,"Product-level CFD counts are not address-level completion, habitability, or occupancy dates; closed escrow is not transferred to a tract geometry."
LH-CLM-LH-PRODUCT-COVENANT-HILLS-ARBOLEDO-2011,1,1,1,1,0,0,named_product_nonspatial,day,direct_observation,official_primary,claim_bounded,high,Contemporary official County product table controls the builder and count snapshot.,authoritative_single_source,"Product-level CFD counts are not address-level completion, habitability, or occupancy dates; closed escrow is not transferred to a tract geometry."
LH-CLM-LH-PRODUCT-COVENANT-HILLS-BELLATAIRE-I-II-2006,1,1,1,1,0,0,named_product_nonspatial,day,direct_observation,official_primary,claim_bounded,high,Contemporary official County product table controls the builder and count snapshot.,authoritative_single_source,"Product-level CFD counts are not address-level completion, habitability, or occupancy dates; closed escrow is not transferred to a tract geometry."
LH-CLM-LH-PRODUCT-COVENANT-HILLS-BELLATAIRE-I-II-2011,1,1,1,1,0,0,named_product_nonspatial,day,direct_observation,official_primary,claim_bounded,high,Contemporary official County product table controls the builder and count snapshot.,authoritative_single_source,"Product-level CFD counts are not address-level completion, habitability, or occupancy dates; closed escrow is not transferred to a tract geometry."
LH-CLM-LH-PRODUCT-COVENANT-HILLS-CAPISTRANO-2006,1,1,1,1,0,1,named_product_nonspatial,day,direct_observation,official_primary,claim_bounded,high,Contemporary official County product table controls the builder and count snapshot.,authoritative_primary_with_secondary_conflict_retained,"Product-level CFD counts are not address-level completion, habitability, or occupancy dates; closed escrow is not transferred to a tract geometry."
LH-CLM-LH-PRODUCT-COVENANT-HILLS-CAPISTRANO-2011,1,1,1,1,0,1,named_product_nonspatial,day,direct_observation,official_primary,claim_bounded,high,Contemporary official County product table controls the builder and count snapshot.,authoritative_primary_with_secondary_conflict_retained,"Product-level CFD counts are not address-level completion, habitability, or occupancy dates; closed escrow is not transferred to a tract geometry."
LH-CLM-LH-PRODUCT-COVENANT-HILLS-CASTELLINA-2006,1,1,1,1,0,1,named_product_nonspatial,day,direct_observation,official_primary,claim_bounded,high,Contemporary official County product table controls the builder and count snapshot.,authoritative_primary_with_secondary_conflict_retained,"Product-level CFD counts are not address-level completion, habitability, or occupancy dates; closed escrow is not transferred to a tract geometry."
LH-CLM-LH-PRODUCT-COVENANT-HILLS-CASTELLINA-2011,1,1,1,1,0,1,named_product_nonspatial,day,direct_observation,official_primary,claim_bounded,high,Contemporary official County product table controls the builder and count snapshot.,authoritative_primary_with_secondary_conflict_retained,"Product-level CFD counts are not address-level completion, habitability, or occupancy dates; closed escrow is not transferred to a tract geometry."
LH-CLM-LH-PRODUCT-COVENANT-HILLS-DMB-LADERA-CUSTOM-LOTS-2006,1,1,1,1,0,0,named_product_nonspatial,day,direct_observation,official_primary,claim_bounded,high,Contemporary official County product table controls the builder and count snapshot.,authoritative_single_source,"Product-level CFD counts are not address-level completion, habitability, or occupancy dates; closed escrow is not transferred to a tract geometry."
LH-CLM-LH-PRODUCT-COVENANT-HILLS-DMB-LADERA-CUSTOM-LOTS-2011,1,1,1,1,0,0,named_product_nonspatial,day,direct_observation,official_primary,claim_bounded,high,Contemporary official County product table controls the builder and count snapshot.,authoritative_single_source,"Product-level CFD counts are not address-level completion, habitability, or occupancy dates; closed escrow is not transferred to a tract geometry."
LH-CLM-LH-PRODUCT-COVENANT-HILLS-ENCANTADA-2006,1,1,1,1,0,1,named_product_nonspatial,day,direct_observation,official_primary,claim_bounded,high,Contemporary official County product table controls the builder and count snapshot.,authoritative_primary_with_secondary_conflict_retained,"Product-level CFD counts are not address-level completion, habitability, or occupancy dates; closed escrow is not transferred to a tract geometry."
LH-CLM-LH-PRODUCT-COVENANT-HILLS-ENCANTADA-2011,1,1,1,1,0,1,named_product_nonspatial,day,direct_observation,official_primary,claim_bounded,high,Contemporary official County product table controls the builder and count snapshot.,authoritative_primary_with_secondary_conflict_retained,"Product-level CFD counts are not address-level completion, habitability, or occupancy dates; closed escrow is not transferred to a tract geometry."
LH-CLM-LH-PRODUCT-COVENANT-HILLS-LAS-PIEDRAS-2006,1,1,1,1,0,1,named_product_nonspatial,day,direct_observation,official_primary,claim_bounded,high,Contemporary official County product table controls the builder and count snapshot.,authoritative_primary_with_secondary_conflict_retained,"Product-level CFD counts are not address-level completion, habitability, or occupancy dates; closed escrow is not transferred to a tract geometry."
LH-CLM-LH-PRODUCT-COVENANT-HILLS-LAS-PIEDRAS-2011,1,1,1,1,0,1,named_product_nonspatial,day,direct_observation,official_primary,claim_bounded,high,Contemporary official County product table controls the builder and count snapshot.,authoritative_primary_with_secondary_conflict_retained,"Product-level CFD counts are not address-level completion, habitability, or occupancy dates; closed escrow is not transferred to a tract geometry."
LH-CLM-LH-PRODUCT-COVENANT-HILLS-MERIDEN-2006,1,1,1,1,0,1,named_product_nonspatial,day,direct_observation,official_primary,claim_bounded,high,Contemporary official County product table controls the builder and count snapshot.,authoritative_primary_with_secondary_conflict_retained,"Product-level CFD counts are not address-level completion, habitability, or occupancy dates; closed escrow is not transferred to a tract geometry."
LH-CLM-LH-PRODUCT-COVENANT-HILLS-MERIDEN-2011,1,1,1,1,0,1,named_product_nonspatial,day,direct_observation,official_primary,claim_bounded,high,Contemporary official County product table controls the builder and count snapshot.,authoritative_primary_with_secondary_conflict_retained,"Product-level CFD counts are not address-level completion, habitability, or occupancy dates; closed escrow is not transferred to a tract geometry."
LH-CLM-LH-PRODUCT-COVENANT-HILLS-MONTANEZ-2006,1,1,1,1,0,1,named_product_nonspatial,day,direct_observation,official_primary,claim_bounded,high,Contemporary official County product table controls the builder and count snapshot.,authoritative_primary_with_secondary_conflict_retained,"Product-level CFD counts are not address-level completion, habitability, or occupancy dates; closed escrow is not transferred to a tract geometry."
LH-CLM-LH-PRODUCT-COVENANT-HILLS-MONTANEZ-2011,1,1,1,1,0,1,named_product_nonspatial,day,direct_observation,official_primary,claim_bounded,high,Contemporary official County product table controls the builder and count snapshot.,authoritative_primary_with_secondary_conflict_retained,"Product-level CFD counts are not address-level completion, habitability, or occupancy dates; closed escrow is not transferred to a tract geometry."
LH-CLM-LH-PRODUCT-COVENANT-HILLS-SAN-DONATO-2006,1,1,1,1,0,0,named_product_nonspatial,day,direct_observation,official_primary,claim_bounded,high,Contemporary official County product table controls the builder and count snapshot.,authoritative_single_source,"Product-level CFD counts are not address-level completion, habitability, or occupancy dates; closed escrow is not transferred to a tract geometry."
LH-CLM-LH-PRODUCT-COVENANT-HILLS-SAN-DONATO-2011,1,1,1,1,0,0,named_product_nonspatial,day,direct_observation,official_primary,claim_bounded,high,Contemporary official County product table controls the builder and count snapshot.,authoritative_single_source,"Product-level CFD counts are not address-level completion, habitability, or occupancy dates; closed escrow is not transferred to a tract geometry."
LH-CLM-LH-PRODUCT-COVENANT-HILLS-SEGOVIA-2006,1,1,1,1,0,1,named_product_nonspatial,day,direct_observation,official_primary,claim_bounded,high,Contemporary official County product table controls the builder and count snapshot.,authoritative_primary_with_secondary_conflict_retained,"Product-level CFD counts are not address-level completion, habitability, or occupancy dates; closed escrow is not transferred to a tract geometry."
LH-CLM-LH-PRODUCT-COVENANT-HILLS-SEGOVIA-2011,1,1,1,1,0,1,named_product_nonspatial,day,direct_observation,official_primary,claim_bounded,high,Contemporary official County product table controls the builder and count snapshot.,authoritative_primary_with_secondary_conflict_retained,"Product-level CFD counts are not address-level completion, habitability, or occupancy dates; closed escrow is not transferred to a tract geometry."
