tractMilestoneEvidenceId,tractId,milestoneType,earliestDate,latestDate,datePrecision,evidenceId,sourceIds,directOrInferred,confidence,confidenceRationale,physicalLifecycleMeaning,limitations,reviewStatus
LH-TRACT-EVIDENCE-16235-RECORDING,LH-TRACT-16235,legal_tract_map_recording,2002-02-14,2002-02-14,day,LH-OBS-TRACT-16235,LH-SRC-OC-TRACTS;LH-SRC-OC-LMS-TRACT-PDFS,direct,high,County GIS attribute and recorded map collection establish the legal recording milestone.,none_established,"Recording is not evidence of grading, construction, sale, habitability, or occupancy.",ocr_structured_visual_spot_check_required
LH-TRACT-EVIDENCE-16236-RECORDING,LH-TRACT-16236,legal_tract_map_recording,2002-05-29,2002-05-29,day,LH-OBS-TRACT-16236,LH-SRC-OC-TRACTS;LH-SRC-OC-LMS-TRACT-PDFS,direct,high,County GIS attribute and recorded map collection establish the legal recording milestone.,none_established,"Recording is not evidence of grading, construction, sale, habitability, or occupancy.",ocr_structured_visual_spot_check_required
LH-TRACT-EVIDENCE-16237-RECORDING,LH-TRACT-16237,legal_tract_map_recording,2002-08-14,2002-08-14,day,LH-OBS-TRACT-16237,LH-SRC-OC-TRACTS;LH-SRC-OC-LMS-TRACT-PDFS,direct,high,County GIS attribute and recorded map collection establish the legal recording milestone.,none_established,"Recording is not evidence of grading, construction, sale, habitability, or occupancy.",ocr_structured_visual_spot_check_required
LH-TRACT-EVIDENCE-16238-RECORDING,LH-TRACT-16238,legal_tract_map_recording,2002-08-21,2002-08-21,day,LH-OBS-TRACT-16238,LH-SRC-OC-TRACTS;LH-SRC-OC-LMS-TRACT-PDFS,direct,high,County GIS attribute and recorded map collection establish the legal recording milestone.,none_established,"Recording is not evidence of grading, construction, sale, habitability, or occupancy.",ocr_structured_visual_spot_check_required
LH-TRACT-EVIDENCE-16239-RECORDING,LH-TRACT-16239,legal_tract_map_recording,2002-06-26,2002-06-26,day,LH-OBS-TRACT-16239,LH-SRC-OC-TRACTS;LH-SRC-OC-LMS-TRACT-PDFS,direct,high,County GIS attribute and recorded map collection establish the legal recording milestone.,none_established,"Recording is not evidence of grading, construction, sale, habitability, or occupancy.",ocr_structured_visual_spot_check_required
LH-TRACT-EVIDENCE-16240-RECORDING,LH-TRACT-16240,legal_tract_map_recording,2002-06-28,2002-06-28,day,LH-OBS-TRACT-16240,LH-SRC-OC-TRACTS;LH-SRC-OC-LMS-TRACT-PDFS,direct,high,County GIS attribute and recorded map collection establish the legal recording milestone.,none_established,"Recording is not evidence of grading, construction, sale, habitability, or occupancy.",ocr_structured_visual_spot_check_required
LH-TRACT-EVIDENCE-16241-RECORDING,LH-TRACT-16241,legal_tract_map_recording,2003-02-25,2003-02-25,day,LH-OBS-TRACT-16241,LH-SRC-OC-TRACTS;LH-SRC-OC-LMS-TRACT-PDFS,direct,high,County GIS attribute and recorded map collection establish the legal recording milestone.,none_established,"Recording is not evidence of grading, construction, sale, habitability, or occupancy.",ocr_structured_visual_spot_check_required
LH-TRACT-EVIDENCE-16242-RECORDING,LH-TRACT-16242,legal_tract_map_recording,2002-06-18,2002-06-18,day,LH-OBS-TRACT-16242,LH-SRC-OC-TRACTS;LH-SRC-OC-LMS-TRACT-PDFS,direct,high,County GIS attribute and recorded map collection establish the legal recording milestone.,none_established,"Recording is not evidence of grading, construction, sale, habitability, or occupancy.",ocr_structured_visual_spot_check_required
LH-TRACT-EVIDENCE-16243-RECORDING,LH-TRACT-16243,legal_tract_map_recording,2002-08-30,2002-08-30,day,LH-OBS-TRACT-16243,LH-SRC-OC-TRACTS;LH-SRC-OC-LMS-TRACT-PDFS,direct,high,County GIS attribute and recorded map collection establish the legal recording milestone.,none_established,"Recording is not evidence of grading, construction, sale, habitability, or occupancy.",ocr_structured_visual_spot_check_required
LH-TRACT-EVIDENCE-16244-RECORDING,LH-TRACT-16244,legal_tract_map_recording,2003-05-02,2003-05-02,day,LH-OBS-TRACT-16244,LH-SRC-OC-TRACTS;LH-SRC-OC-LMS-TRACT-PDFS,direct,high,County GIS attribute and recorded map collection establish the legal recording milestone.,none_established,"Recording is not evidence of grading, construction, sale, habitability, or occupancy.",ocr_structured_visual_spot_check_required
LH-TRACT-EVIDENCE-16245-RECORDING,LH-TRACT-16245,legal_tract_map_recording,2002-07-26,2002-07-26,day,LH-OBS-TRACT-16245,LH-SRC-OC-TRACTS;LH-SRC-OC-LMS-TRACT-PDFS,direct,high,County GIS attribute and recorded map collection establish the legal recording milestone.,none_established,"Recording is not evidence of grading, construction, sale, habitability, or occupancy.",ocr_structured_visual_spot_check_required
LH-TRACT-EVIDENCE-16246-RECORDING,LH-TRACT-16246,legal_tract_map_recording,2003-05-02,2003-05-02,day,LH-OBS-TRACT-16246,LH-SRC-OC-TRACTS;LH-SRC-OC-LMS-TRACT-PDFS,direct,high,County GIS attribute and recorded map collection establish the legal recording milestone.,none_established,"Recording is not evidence of grading, construction, sale, habitability, or occupancy.",ocr_structured_visual_spot_check_required
LH-TRACT-EVIDENCE-16247-RECORDING,LH-TRACT-16247,legal_tract_map_recording,2002-05-24,2002-05-24,day,LH-OBS-TRACT-16247,LH-SRC-OC-TRACTS;LH-SRC-OC-LMS-TRACT-PDFS,direct,high,County GIS attribute and recorded map collection establish the legal recording milestone.,none_established,"Recording is not evidence of grading, construction, sale, habitability, or occupancy.",ocr_structured_visual_spot_check_required
LH-TRACT-EVIDENCE-16248-RECORDING,LH-TRACT-16248,legal_tract_map_recording,2003-01-17,2003-01-17,day,LH-OBS-TRACT-16248,LH-SRC-OC-TRACTS;LH-SRC-OC-LMS-TRACT-PDFS,direct,high,County GIS attribute and recorded map collection establish the legal recording milestone.,none_established,"Recording is not evidence of grading, construction, sale, habitability, or occupancy.",ocr_structured_visual_spot_check_required
LH-TRACT-EVIDENCE-16249-RECORDING,LH-TRACT-16249,legal_tract_map_recording,2002-08-22,2002-08-22,day,LH-OBS-TRACT-16249,LH-SRC-OC-TRACTS;LH-SRC-OC-LMS-TRACT-PDFS,direct,high,County GIS attribute and recorded map collection establish the legal recording milestone.,none_established,"Recording is not evidence of grading, construction, sale, habitability, or occupancy.",ocr_structured_visual_spot_check_required
LH-TRACT-EVIDENCE-16250-RECORDING,LH-TRACT-16250,legal_tract_map_recording,2002-05-24,2002-05-24,day,LH-OBS-TRACT-16250,LH-SRC-OC-TRACTS;LH-SRC-OC-LMS-TRACT-PDFS,direct,high,County GIS attribute and recorded map collection establish the legal recording milestone.,none_established,"Recording is not evidence of grading, construction, sale, habitability, or occupancy.",ocr_structured_visual_spot_check_required
LH-TRACT-EVIDENCE-16270-RECORDING,LH-TRACT-16270,legal_tract_map_recording,2002-09-27,2002-09-27,day,LH-OBS-TRACT-16270,LH-SRC-OC-TRACTS;LH-SRC-OC-LMS-TRACT-PDFS,direct,high,County GIS attribute and recorded map collection establish the legal recording milestone.,none_established,"Recording is not evidence of grading, construction, sale, habitability, or occupancy.",ocr_structured_visual_spot_check_required
LH-TRACT-EVIDENCE-16271-RECORDING,LH-TRACT-16271,legal_tract_map_recording,2003-02-27,2003-02-27,day,LH-OBS-TRACT-16271,LH-SRC-OC-TRACTS;LH-SRC-OC-LMS-TRACT-PDFS,direct,high,County GIS attribute and recorded map collection establish the legal recording milestone.,none_established,"Recording is not evidence of grading, construction, sale, habitability, or occupancy.",ocr_structured_visual_spot_check_required
LH-TRACT-EVIDENCE-16341-RECORDING,LH-TRACT-16341,legal_tract_map_recording,2003-02-27,2003-02-27,day,LH-OBS-TRACT-16341,LH-SRC-OC-TRACTS;LH-SRC-OC-LMS-TRACT-PDFS,direct,high,County GIS attribute and recorded map collection establish the legal recording milestone.,none_established,"Recording is not evidence of grading, construction, sale, habitability, or occupancy.",ocr_structured_visual_spot_check_required
LH-TRACT-EVIDENCE-16342-RECORDING,LH-TRACT-16342,legal_tract_map_recording,2003-07-25,2003-07-25,day,LH-OBS-TRACT-16342,LH-SRC-OC-TRACTS;LH-SRC-OC-LMS-TRACT-PDFS,direct,high,County GIS attribute and recorded map collection establish the legal recording milestone.,none_established,"Recording is not evidence of grading, construction, sale, habitability, or occupancy.",ocr_structured_visual_spot_check_required
LH-TRACT-EVIDENCE-16346-RECORDING,LH-TRACT-16346,legal_tract_map_recording,2003-08-18,2003-08-18,day,LH-OBS-TRACT-16346,LH-SRC-OC-TRACTS;LH-SRC-OC-LMS-TRACT-PDFS,direct,high,County GIS attribute and recorded map collection establish the legal recording milestone.,none_established,"Recording is not evidence of grading, construction, sale, habitability, or occupancy.",ocr_structured_visual_spot_check_required
LH-TRACT-EVIDENCE-16347-RECORDING,LH-TRACT-16347,legal_tract_map_recording,2003-09-19,2003-09-19,day,LH-OBS-TRACT-16347,LH-SRC-OC-TRACTS;LH-SRC-OC-LMS-TRACT-PDFS,direct,high,County GIS attribute and recorded map collection establish the legal recording milestone.,none_established,"Recording is not evidence of grading, construction, sale, habitability, or occupancy.",ocr_structured_visual_spot_check_required
LH-TRACT-EVIDENCE-16348-RECORDING,LH-TRACT-16348,legal_tract_map_recording,2003-08-18,2003-08-18,day,LH-OBS-TRACT-16348,LH-SRC-OC-TRACTS;LH-SRC-OC-LMS-TRACT-PDFS,direct,high,County GIS attribute and recorded map collection establish the legal recording milestone.,none_established,"Recording is not evidence of grading, construction, sale, habitability, or occupancy.",ocr_structured_visual_spot_check_required
LH-TRACT-EVIDENCE-16349-RECORDING,LH-TRACT-16349,legal_tract_map_recording,2003-07-08,2003-07-08,day,LH-OBS-TRACT-16349,LH-SRC-OC-TRACTS;LH-SRC-OC-LMS-TRACT-PDFS,direct,high,County GIS attribute and recorded map collection establish the legal recording milestone.,none_established,"Recording is not evidence of grading, construction, sale, habitability, or occupancy.",ocr_structured_visual_spot_check_required
LH-TRACT-EVIDENCE-16350-RECORDING,LH-TRACT-16350,legal_tract_map_recording,2003-07-08,2003-07-08,day,LH-OBS-TRACT-16350,LH-SRC-OC-TRACTS;LH-SRC-OC-LMS-TRACT-PDFS,direct,high,County GIS attribute and recorded map collection establish the legal recording milestone.,none_established,"Recording is not evidence of grading, construction, sale, habitability, or occupancy.",ocr_structured_visual_spot_check_required
LH-TRACT-EVIDENCE-16351-RECORDING,LH-TRACT-16351,legal_tract_map_recording,2003-10-31,2003-10-31,day,LH-OBS-TRACT-16351,LH-SRC-OC-TRACTS;LH-SRC-OC-LMS-TRACT-PDFS,direct,high,County GIS attribute and recorded map collection establish the legal recording milestone.,none_established,"Recording is not evidence of grading, construction, sale, habitability, or occupancy.",ocr_structured_visual_spot_check_required
LH-TRACT-EVIDENCE-16352-RECORDING,LH-TRACT-16352,legal_tract_map_recording,2003-10-31,2003-10-31,day,LH-OBS-TRACT-16352,LH-SRC-OC-TRACTS;LH-SRC-OC-LMS-TRACT-PDFS,direct,high,County GIS attribute and recorded map collection establish the legal recording milestone.,none_established,"Recording is not evidence of grading, construction, sale, habitability, or occupancy.",ocr_structured_visual_spot_check_required
LH-TRACT-EVIDENCE-16353-RECORDING,LH-TRACT-16353,legal_tract_map_recording,2003-12-19,2003-12-19,day,LH-OBS-TRACT-16353,LH-SRC-OC-TRACTS;LH-SRC-OC-LMS-TRACT-PDFS,direct,high,County GIS attribute and recorded map collection establish the legal recording milestone.,none_established,"Recording is not evidence of grading, construction, sale, habitability, or occupancy.",ocr_structured_visual_spot_check_required
LH-TRACT-EVIDENCE-16354-RECORDING,LH-TRACT-16354,legal_tract_map_recording,2003-08-18,2003-08-18,day,LH-OBS-TRACT-16354,LH-SRC-OC-TRACTS;LH-SRC-OC-LMS-TRACT-PDFS,direct,high,County GIS attribute and recorded map collection establish the legal recording milestone.,none_established,"Recording is not evidence of grading, construction, sale, habitability, or occupancy.",ocr_structured_visual_spot_check_required
LH-TRACT-EVIDENCE-16355-RECORDING,LH-TRACT-16355,legal_tract_map_recording,2003-12-18,2003-12-18,day,LH-OBS-TRACT-16355,LH-SRC-OC-TRACTS;LH-SRC-OC-LMS-TRACT-PDFS,direct,high,County GIS attribute and recorded map collection establish the legal recording milestone.,none_established,"Recording is not evidence of grading, construction, sale, habitability, or occupancy.",ocr_structured_visual_spot_check_required
LH-TRACT-EVIDENCE-16356-RECORDING,LH-TRACT-16356,legal_tract_map_recording,2003-08-28,2003-08-28,day,LH-OBS-TRACT-16356,LH-SRC-OC-TRACTS;LH-SRC-OC-LMS-TRACT-PDFS,direct,high,County GIS attribute and recorded map collection establish the legal recording milestone.,none_established,"Recording is not evidence of grading, construction, sale, habitability, or occupancy.",ocr_structured_visual_spot_check_required
LH-TRACT-EVIDENCE-16384-RECORDING,LH-TRACT-16384,legal_tract_map_recording,2004-02-13,2004-02-13,day,LH-OBS-TRACT-16384,LH-SRC-OC-TRACTS;LH-SRC-OC-LMS-TRACT-PDFS,direct,high,County GIS attribute and recorded map collection establish the legal recording milestone.,none_established,"Recording is not evidence of grading, construction, sale, habitability, or occupancy.",ocr_structured_visual_spot_check_required
LH-TRACT-EVIDENCE-16385-RECORDING,LH-TRACT-16385,legal_tract_map_recording,2004-02-13,2004-02-13,day,LH-OBS-TRACT-16385,LH-SRC-OC-TRACTS;LH-SRC-OC-LMS-TRACT-PDFS,direct,high,County GIS attribute and recorded map collection establish the legal recording milestone.,none_established,"Recording is not evidence of grading, construction, sale, habitability, or occupancy.",ocr_structured_visual_spot_check_required
LH-TRACT-EVIDENCE-16386-RECORDING,LH-TRACT-16386,legal_tract_map_recording,2004-02-13,2004-02-13,day,LH-OBS-TRACT-16386,LH-SRC-OC-TRACTS;LH-SRC-OC-LMS-TRACT-PDFS,direct,high,County GIS attribute and recorded map collection establish the legal recording milestone.,none_established,"Recording is not evidence of grading, construction, sale, habitability, or occupancy.",ocr_structured_visual_spot_check_required
LH-TRACT-EVIDENCE-16387-RECORDING,LH-TRACT-16387,legal_tract_map_recording,2004-02-04,2004-02-04,day,LH-OBS-TRACT-16387,LH-SRC-OC-TRACTS;LH-SRC-OC-LMS-TRACT-PDFS,direct,high,County GIS attribute and recorded map collection establish the legal recording milestone.,none_established,"Recording is not evidence of grading, construction, sale, habitability, or occupancy.",ocr_structured_visual_spot_check_required
LH-TRACT-EVIDENCE-16388-RECORDING,LH-TRACT-16388,legal_tract_map_recording,2004-01-30,2004-01-30,day,LH-OBS-TRACT-16388,LH-SRC-OC-TRACTS;LH-SRC-OC-LMS-TRACT-PDFS,direct,high,County GIS attribute and recorded map collection establish the legal recording milestone.,none_established,"Recording is not evidence of grading, construction, sale, habitability, or occupancy.",ocr_structured_visual_spot_check_required
LH-TRACT-EVIDENCE-16389-RECORDING,LH-TRACT-16389,legal_tract_map_recording,2003-02-06,2003-02-06,day,LH-OBS-TRACT-16389,LH-SRC-OC-TRACTS;LH-SRC-OC-LMS-TRACT-PDFS,direct,high,County GIS attribute and recorded map collection establish the legal recording milestone.,none_established,"Recording is not evidence of grading, construction, sale, habitability, or occupancy.",ocr_structured_visual_spot_check_required
LH-TRACT-EVIDENCE-16390-RECORDING,LH-TRACT-16390,legal_tract_map_recording,2004-04-23,2004-04-23,day,LH-OBS-TRACT-16390,LH-SRC-OC-TRACTS;LH-SRC-OC-LMS-TRACT-PDFS,direct,high,County GIS attribute and recorded map collection establish the legal recording milestone.,none_established,"Recording is not evidence of grading, construction, sale, habitability, or occupancy.",ocr_structured_visual_spot_check_required
LH-TRACT-EVIDENCE-16391-RECORDING,LH-TRACT-16391,legal_tract_map_recording,2004-10-29,2004-10-29,day,LH-OBS-TRACT-16391,LH-SRC-OC-TRACTS;LH-SRC-OC-LMS-TRACT-PDFS,direct,high,County GIS attribute and recorded map collection establish the legal recording milestone.,none_established,"Recording is not evidence of grading, construction, sale, habitability, or occupancy.",ocr_structured_visual_spot_check_required
LH-TRACT-EVIDENCE-16392-RECORDING,LH-TRACT-16392,legal_tract_map_recording,2004-07-06,2004-07-06,day,LH-OBS-TRACT-16392,LH-SRC-OC-TRACTS;LH-SRC-OC-LMS-TRACT-PDFS,direct,high,County GIS attribute and recorded map collection establish the legal recording milestone.,none_established,"Recording is not evidence of grading, construction, sale, habitability, or occupancy.",ocr_structured_visual_spot_check_required
LH-TRACT-EVIDENCE-16393-RECORDING,LH-TRACT-16393,legal_tract_map_recording,2004-07-19,2004-07-19,day,LH-OBS-TRACT-16393,LH-SRC-OC-TRACTS;LH-SRC-OC-LMS-TRACT-PDFS,direct,high,County GIS attribute and recorded map collection establish the legal recording milestone.,none_established,"Recording is not evidence of grading, construction, sale, habitability, or occupancy.",ocr_structured_visual_spot_check_required
LH-TRACT-EVIDENCE-16394-RECORDING,LH-TRACT-16394,legal_tract_map_recording,2004-07-06,2004-07-06,day,LH-OBS-TRACT-16394,LH-SRC-OC-TRACTS;LH-SRC-OC-LMS-TRACT-PDFS,direct,high,County GIS attribute and recorded map collection establish the legal recording milestone.,none_established,"Recording is not evidence of grading, construction, sale, habitability, or occupancy.",ocr_structured_visual_spot_check_required
LH-TRACT-EVIDENCE-16395-RECORDING,LH-TRACT-16395,legal_tract_map_recording,2004-10-28,2004-10-28,day,LH-OBS-TRACT-16395,LH-SRC-OC-TRACTS;LH-SRC-OC-LMS-TRACT-PDFS,direct,high,County GIS attribute and recorded map collection establish the legal recording milestone.,none_established,"Recording is not evidence of grading, construction, sale, habitability, or occupancy.",ocr_structured_visual_spot_check_required
LH-TRACT-EVIDENCE-16400-RECORDING,LH-TRACT-16400,legal_tract_map_recording,2004-07-06,2004-07-06,day,LH-OBS-TRACT-16400,LH-SRC-OC-TRACTS;LH-SRC-OC-LMS-TRACT-PDFS,direct,high,County GIS attribute and recorded map collection establish the legal recording milestone.,none_established,"Recording is not evidence of grading, construction, sale, habitability, or occupancy.",ocr_structured_visual_spot_check_required
LH-TRACT-EVIDENCE-16414-RECORDING,LH-TRACT-16414,legal_tract_map_recording,2003-02-06,2003-02-06,day,LH-OBS-TRACT-16414,LH-SRC-OC-TRACTS;LH-SRC-OC-LMS-TRACT-PDFS,direct,high,County GIS attribute and recorded map collection establish the legal recording milestone.,none_established,"Recording is not evidence of grading, construction, sale, habitability, or occupancy.",ocr_structured_visual_spot_check_required
LH-TRACT-EVIDENCE-16471-RECORDING,LH-TRACT-16471,legal_tract_map_recording,2004-10-28,2004-10-28,day,LH-OBS-TRACT-16471,LH-SRC-OC-TRACTS;LH-SRC-OC-LMS-TRACT-PDFS,direct,high,County GIS attribute and recorded map collection establish the legal recording milestone.,none_established,"Recording is not evidence of grading, construction, sale, habitability, or occupancy.",ocr_structured_visual_spot_check_required
LH-TRACT-EVIDENCE-16472-RECORDING,LH-TRACT-16472,legal_tract_map_recording,2004-10-26,2004-10-26,day,LH-OBS-TRACT-16472,LH-SRC-OC-TRACTS;LH-SRC-OC-LMS-TRACT-PDFS,direct,high,County GIS attribute and recorded map collection establish the legal recording milestone.,none_established,"Recording is not evidence of grading, construction, sale, habitability, or occupancy.",ocr_structured_visual_spot_check_required
LH-TRACT-EVIDENCE-16473-RECORDING,LH-TRACT-16473,legal_tract_map_recording,2004-10-26,2004-10-26,day,LH-OBS-TRACT-16473,LH-SRC-OC-TRACTS;LH-SRC-OC-LMS-TRACT-PDFS,direct,high,County GIS attribute and recorded map collection establish the legal recording milestone.,none_established,"Recording is not evidence of grading, construction, sale, habitability, or occupancy.",ocr_structured_visual_spot_check_required
LH-TRACT-EVIDENCE-16504-RECORDING,LH-TRACT-16504,legal_tract_map_recording,2004-04-30,2004-04-30,day,LH-OBS-TRACT-16504,LH-SRC-OC-TRACTS;LH-SRC-OC-LMS-TRACT-PDFS,direct,high,County GIS attribute and recorded map collection establish the legal recording milestone.,none_established,"Recording is not evidence of grading, construction, sale, habitability, or occupancy.",ocr_structured_visual_spot_check_required
LH-TRACT-EVIDENCE-16505-RECORDING,LH-TRACT-16505,legal_tract_map_recording,2004-04-30,2004-04-30,day,LH-OBS-TRACT-16505,LH-SRC-OC-TRACTS;LH-SRC-OC-LMS-TRACT-PDFS,direct,high,County GIS attribute and recorded map collection establish the legal recording milestone.,none_established,"Recording is not evidence of grading, construction, sale, habitability, or occupancy.",ocr_structured_visual_spot_check_required
LH-TRACT-EVIDENCE-16515-RECORDING,LH-TRACT-16515,legal_tract_map_recording,2003-10-27,2003-10-27,day,LH-OBS-TRACT-16515,LH-SRC-OC-TRACTS;LH-SRC-OC-LMS-TRACT-PDFS,direct,high,County GIS attribute and recorded map collection establish the legal recording milestone.,none_established,"Recording is not evidence of grading, construction, sale, habitability, or occupancy.",ocr_structured_visual_spot_check_required
LH-TRACT-EVIDENCE-16586-RECORDING,LH-TRACT-16586,legal_tract_map_recording,2004-06-10,2004-06-10,day,LH-OBS-TRACT-16586,LH-SRC-OC-TRACTS;LH-SRC-OC-LMS-TRACT-PDFS,direct,high,County GIS attribute and recorded map collection establish the legal recording milestone.,none_established,"Recording is not evidence of grading, construction, sale, habitability, or occupancy.",ocr_structured_visual_spot_check_required
LH-TRACT-EVIDENCE-16667-RECORDING,LH-TRACT-16667,legal_tract_map_recording,2004-10-29,2004-10-29,day,LH-OBS-TRACT-16667,LH-SRC-OC-TRACTS;LH-SRC-OC-LMS-TRACT-PDFS,direct,high,County GIS attribute and recorded map collection establish the legal recording milestone.,none_established,"Recording is not evidence of grading, construction, sale, habitability, or occupancy.",ocr_structured_visual_spot_check_required
LH-TRACT-EVIDENCE-16687-RECORDING,LH-TRACT-16687,legal_tract_map_recording,2005-04-14,2005-04-14,day,LH-OBS-TRACT-16687,LH-SRC-OC-TRACTS;LH-SRC-OC-LMS-TRACT-PDFS,direct,high,County GIS attribute and recorded map collection establish the legal recording milestone.,none_established,"Recording is not evidence of grading, construction, sale, habitability, or occupancy.",ocr_structured_visual_spot_check_required
