sourceId,sourceObjectId,tractNumber,bookPage,recordDate,recordYear,engineeringCompany,engineerSurveyor,licenseNumber,jurisdiction,georeferencedPages,geometryType,statementClass,confidence,geometryPrecision,knownLimitations
LH-SRC-OC-TRACTS,5242,16350,MM 847/1-4,2003-07-08,2003,HUNSAKER AND ASSOC IRVINE INC,RORY S WILLIAMS,LS 6654,UNINCORPORATED,"2,3,4",Polygon,documented_exact,high,official County tract-map polygon,"Map recording is a legal subdivision milestone; it does not establish grading, construction, sale, road opening, or occupancy"
LH-SRC-OC-TRACTS,1759,16342,MM 847/36-39,2003-07-25,2003,HUNSAKER AND ASSOC IRVINE INC,RORY S WILLIAMS,LS 6654,UNINCORPORATED,"2,3,4",Polygon,documented_exact,high,official County tract-map polygon,"Map recording is a legal subdivision milestone; it does not establish grading, construction, sale, road opening, or occupancy"
LH-SRC-OC-TRACTS,2965,16346,MM 848/15-18,2003-08-18,2003,FSCOE ENGRING INC,JERRY L USELTON,LS 5347,UNINCORPORATED,"2,3,4",Polygon,documented_exact,high,official County tract-map polygon,"Map recording is a legal subdivision milestone; it does not establish grading, construction, sale, road opening, or occupancy"
LH-SRC-OC-TRACTS,5746,16348,MM 848/23-28,2003-08-18,2003,STREETER CIVIL ENGRS INC,JAN A ADAMS,RCE 21687,UNICORPORATED TERRITORY,"2,3,4,5",Polygon,documented_exact,high,official County tract-map polygon,"Map recording is a legal subdivision milestone; it does not establish grading, construction, sale, road opening, or occupancy"
LH-SRC-OC-TRACTS,4268,16354,MM 848/19-22,2003-08-18,2003,HUNSAKER AND ASSOC IRVINE INC,RORY S WILLIAMS,LS 6654,UNINCORPORATED,"2,3,4",Polygon,documented_exact,high,official County tract-map polygon,"Map recording is a legal subdivision milestone; it does not establish grading, construction, sale, road opening, or occupancy"
LH-SRC-OC-TRACTS,14226,15986,MM 849/1-15,2003-08-28,2003,HUITT-ZOLLARS,JAMES F GILLEN,LS 5557,UNINCORPORATED,"10,11,12,13,14,15,3,4,5,6,7,8,9",Polygon,documented_exact,high,official County tract-map polygon,"Map recording is a legal subdivision milestone; it does not establish grading, construction, sale, road opening, or occupancy"
LH-SRC-OC-TRACTS,7560,16356,MM 848/44-46,2003-08-28,2003,HUNSAKER AND ASSOC IRVINE INC,RORY S WILLIAMS,LS 6654,UNINCORPORATED,"2,3",Polygon,documented_exact,high,official County tract-map polygon,"Map recording is a legal subdivision milestone; it does not establish grading, construction, sale, road opening, or occupancy"
LH-SRC-OC-TRACTS,11074,16347,MM 849/31-39,2003-09-19,2003,ADAMS STREETER CIVIL ENGRS INC,JAN A ADAMS,RCE 21687,UNINCORPORATED,"2,3,4,5,6,7,8",Polygon,documented_exact,high,official County tract-map polygon,"Map recording is a legal subdivision milestone; it does not establish grading, construction, sale, road opening, or occupancy"
LH-SRC-OC-TRACTS,13820,16515,MM 850/21-25,2003-10-27,2003,HUNSAKER AND ASSOC IRVINE INC,RORY S WILLIAMS,LS 6654,UNINCORPORATED,"2,3,4,5",Polygon,documented_exact,high,official County tract-map polygon,"Map recording is a legal subdivision milestone; it does not establish grading, construction, sale, road opening, or occupancy"
LH-SRC-OC-TRACTS,12336,16351,MM 850/28-32,2003-10-31,2003,FUSCOE ENGRING,JERRY L USELTON,LS 5347,UNINCORPORATED,"2,3,4,5",Polygon,documented_exact,high,official County tract-map polygon,"Map recording is a legal subdivision milestone; it does not establish grading, construction, sale, road opening, or occupancy"
LH-SRC-OC-TRACTS,13529,16352,MM 850/33-37,2003-10-31,2003,ADAMS-STREETER CIVIL ENGRS INCORPORATED,JAN A ADAMS,RCE 21687,UNINCORPORATED,"2,3,4,5",Polygon,documented_exact,high,official County tract-map polygon,"Map recording is a legal subdivision milestone; it does not establish grading, construction, sale, road opening, or occupancy"
LH-SRC-OC-TRACTS,5880,16355,MM 852/1-6,2003-12-18,2003,ADAMS STREETER CIVIL ENGRS INC,JAN A ADAMS,RCE 21687,UNINCORPORATED,"2,3,4,5",Polygon,documented_exact,high,official County tract-map polygon,"Map recording is a legal subdivision milestone; it does not establish grading, construction, sale, road opening, or occupancy"
LH-SRC-OC-TRACTS,9390,16353,MM 853/16-20,2003-12-19,2003,ADAMS STREETER CIVIL ENGRS INC,JAN A ADAMS,RCE 21687,UNINCORPORATED,"2,3,4,5",Polygon,documented_exact,high,official County tract-map polygon,"Map recording is a legal subdivision milestone; it does not establish grading, construction, sale, road opening, or occupancy"
LH-SRC-OC-TRACTS,11808,15988,MM 854/6-16,2004-01-30,2004,HALL AND FOREMAN INC,STEVEN C SHAMBECK,PLS 6217,UNINCORPORATED,"10,11,3,4,5,6,7,8,9",Polygon,documented_exact,high,official County tract-map polygon,"Map recording is a legal subdivision milestone; it does not establish grading, construction, sale, road opening, or occupancy"
LH-SRC-OC-TRACTS,10590,16388,MM 854/1-5,2004-01-30,2004,HUNSAKER AND ASSOC IRVINE INC,RORY S WILLIAMS,LS 6654,UNINCORPORATED,"2,3,4,5",Polygon,documented_exact,high,official County tract-map polygon,"Map recording is a legal subdivision milestone; it does not establish grading, construction, sale, road opening, or occupancy"
LH-SRC-OC-TRACTS,14099,16387,MM 853/47-50,2004-02-04,2004,HUNSAKER AND ASSOC IRVINE INC,RORY S WILLIAMS,LS 6654,UNINCORPORATED,"2,3,4",Polygon,documented_exact,high,official County tract-map polygon,"Map recording is a legal subdivision milestone; it does not establish grading, construction, sale, road opening, or occupancy"
LH-SRC-OC-TRACTS,3337,16384,MM 853/39-42,2004-02-13,2004,STREETER CIVIL ENGRING INC,JAN A ADAMS,RCE 21687,UNINCORPORATED,"3,4",Polygon,documented_exact,high,official County tract-map polygon,"Map recording is a legal subdivision milestone; it does not establish grading, construction, sale, road opening, or occupancy"
LH-SRC-OC-TRACTS,584,16385,MM 853/34-38,2004-02-13,2004,STREETER CIVIL ENGRING INC,JAN A ADAMS,RCE 21687,UNINCORPORATED,"3,4,5",Polygon,documented_exact,high,official County tract-map polygon,"Map recording is a legal subdivision milestone; it does not establish grading, construction, sale, road opening, or occupancy"
LH-SRC-OC-TRACTS,13037,16386,MM 852/45-49,2004-02-13,2004,STREETER CIVIL ENGRING INC,JAN A ADAMS,RCE 21687,UNINCORPORATED,"3,4,5",Polygon,documented_exact,high,official County tract-map polygon,"Map recording is a legal subdivision milestone; it does not establish grading, construction, sale, road opening, or occupancy"
LH-SRC-OC-TRACTS,13818,16390,MM 856/30-34,2004-04-23,2004,HUNSAKER AND ASSOC IRVINE INC,RORY S WILLIAMS,LS 6654,UNINCORPORATED,"2,3,4,5",Polygon,documented_exact,high,official County tract-map polygon,"Map recording is a legal subdivision milestone; it does not establish grading, construction, sale, road opening, or occupancy"
LH-SRC-OC-TRACTS,13684,16504,MM 856/37-41,2004-04-30,2004,DOUGLAS BENDER AND ASSOC,DOUGLAS W BENDER,RCE 28946,UNINCORPORATED,"3,4,5",Polygon,documented_exact,high,official County tract-map polygon,"Map recording is a legal subdivision milestone; it does not establish grading, construction, sale, road opening, or occupancy"
LH-SRC-OC-TRACTS,10591,16505,MM 856/42-46,2004-04-30,2004,DOUGLAS BENDER AND ASSOC,DOUGLAS W BENDER,RCE 28946,UNINCORPORATED,"3,4,5",Polygon,documented_exact,high,official County tract-map polygon,"Map recording is a legal subdivision milestone; it does not establish grading, construction, sale, road opening, or occupancy"
LH-SRC-OC-TRACTS,3336,16586,MM 858/29-44,2004-06-10,2004,HALL AND FOREMAN INC,STEVEN C SHAMBECK,PLS 6217,UNINCORPORATED,"10,11,12,13,14,15,3,4,5,6,7,8,9",Polygon,documented_exact,high,official County tract-map polygon,"Map recording is a legal subdivision milestone; it does not establish grading, construction, sale, road opening, or occupancy"
LH-SRC-OC-TRACTS,13035,16392,MM 859/22-27,2004-07-06,2004,HALL AND FOREMAN INC,STEVEN C SHAMBECK,PLS 6217,UNINCORPORATED,"3,4,5,6",Polygon,documented_exact,high,official County tract-map polygon,"Map recording is a legal subdivision milestone; it does not establish grading, construction, sale, road opening, or occupancy"
LH-SRC-OC-TRACTS,13036,16394,MM 859/33-37,2004-07-06,2004,HALL AND FOREMAN INC,STEVEN C SHAMBECK,PLS 6217,UNINCORPORATED,"3,4,5",Polygon,documented_exact,high,official County tract-map polygon,"Map recording is a legal subdivision milestone; it does not establish grading, construction, sale, road opening, or occupancy"
LH-SRC-OC-TRACTS,10593,16400,MM 859/28-32,2004-07-06,2004,HALL AND FOREMAN INC,STEVEN C SHAMBECK,PLS 6217,UNINCORPORATED,"3,4,5",Polygon,documented_exact,high,official County tract-map polygon,"Map recording is a legal subdivision milestone; it does not establish grading, construction, sale, road opening, or occupancy"
LH-SRC-OC-TRACTS,11807,16393,MM 859/17-21,2004-07-19,2004,HALL AND FOREMAN INC,STEVEN C SHAMBECK,PLS 6217,UNINCORPORATED,"3,4,5",Polygon,documented_exact,high,official County tract-map polygon,"Map recording is a legal subdivision milestone; it does not establish grading, construction, sale, road opening, or occupancy"
LH-SRC-OC-TRACTS,12337,16472,MM 862/1-10,2004-10-26,2004,HALL AND FORMAN INC,STEVEN C SHAMBECK,PLS 6217,UNINCORPORATED,"3,4,5,6,7,8,9",Polygon,documented_exact,high,official County tract-map polygon,"Map recording is a legal subdivision milestone; it does not establish grading, construction, sale, road opening, or occupancy"
LH-SRC-OC-TRACTS,13528,16473,MM 862/11-20,2004-10-26,2004,HALL AND FORMAN INC,STEVEN C SHAMBECK,PLS 6217,UNINCORPORATED,"3,4,5,6,7,8,9",Polygon,documented_exact,high,official County tract-map polygon,"Map recording is a legal subdivision milestone; it does not establish grading, construction, sale, road opening, or occupancy"
LH-SRC-OC-TRACTS,4042,15990,MM 862/34-41,2004-10-28,2004,HALL AND FORMAN INC,STEVEN C SHAMBECK,PLS 6217,UNINCORPORATED,"3,4,5,6,7,8",Polygon,documented_exact,high,official County tract-map polygon,"Map recording is a legal subdivision milestone; it does not establish grading, construction, sale, road opening, or occupancy"
LH-SRC-OC-TRACTS,13816,16395,MM 861/36-41,2004-10-28,2004,HUNSAKER AND ASSOC IRVINE INC,RORY S WILLIAMS,LS 6654,UNINCORPORATED,"2,3,4,5,6",Polygon,documented_exact,high,official County tract-map polygon,"Map recording is a legal subdivision milestone; it does not establish grading, construction, sale, road opening, or occupancy"
LH-SRC-OC-TRACTS,10592,16471,MM 861/42-49,2004-10-28,2004,HALL AND FORMAN INC,STEVEN C SHAMBECK,PLS 6217,UNINCORPORATED,"3,4,5,6,7",Polygon,documented_exact,high,official County tract-map polygon,"Map recording is a legal subdivision milestone; it does not establish grading, construction, sale, road opening, or occupancy"
LH-SRC-OC-TRACTS,14148,16391,MM 861/29-35,2004-10-29,2004,HUNSAKER AND ASSOC IRVINE INC,RORY S WILLIAMS,LS 6654,UNINCORPORATED,"2,3,4,5,6,7",Polygon,documented_exact,high,official County tract-map polygon,"Map recording is a legal subdivision milestone; it does not establish grading, construction, sale, road opening, or occupancy"
LH-SRC-OC-TRACTS,6837,16667,MM 861/25-28,2004-10-29,2004,HUNSAKER AND ASSOC IRVINE INC,RORY S WILLIAMS,LS 6654,UNINCORPORATED,"2,3,4",Polygon,documented_exact,high,official County tract-map polygon,"Map recording is a legal subdivision milestone; it does not establish grading, construction, sale, road opening, or occupancy"
LH-SRC-OC-TRACTS,13657,15989,MM 863/8-14,2004-11-15,2004,HALL AND FORMAN INC,STEVEN C SHAMBECK,PLS 6217,UNINCORPORATED,"3,4,5,6,7",Polygon,documented_exact,high,official County tract-map polygon,"Map recording is a legal subdivision milestone; it does not establish grading, construction, sale, road opening, or occupancy"
LH-SRC-OC-TRACTS,4170,16687,MM 865/34-39,2005-04-14,2005,HUNSAKER AND ASSOC INC,RORY S WILLIAMS,LS 6654,UNINCORPORATED,"3,4,5,6",Polygon,documented_exact,high,official County tract-map polygon,"Map recording is a legal subdivision milestone; it does not establish grading, construction, sale, road opening, or occupancy"
LH-SRC-OC-TRACTS,14728,15793,MM 897/28-33,2008-12-24,2008,HUITT-ZOLLARS,JAMES F GILLEN,LS 5557,UNINCORPORATED,"3,4,6",Polygon,documented_exact,high,official County tract-map polygon,"Map recording is a legal subdivision milestone; it does not establish grading, construction, sale, road opening, or occupancy"
