stationContextId,stationFileId,year,month,rawReportCount,deduplicatedHourCount,expectedCalendarHours,validSpeedHourCount,validDirectionalHourCount,validSpeedCoveragePct,meanSpeedMS,medianSpeedMS,p90SpeedMS,maxSustainedSpeedMS,calmHourPct,strongWindHourCountGe10MS,northerlyPct,easterlyPct,southerlyPct,westerlyPct,prevailingSector,timeBasis,sourceIds,statementClass,confidence,limitations
LH-WIND-JOHN-WAYNE,72297799999,2000,8,729,729,744,673,517,90.46,2.508,2.600,4.600,7.200,23.18,0,1.16,4.45,63.64,30.75,southerly,UTC,LH-SRC-NOAA-GLOBAL-HOURLY;LH-SRC-NOAA-ISD-HISTORY,documented_approximate,medium,Regional station observation; not downscaled to Ladera Ranch and not a model of air movement between locations.
LH-WIND-JOHN-WAYNE,72297799999,2000,9,719,719,720,676,477,93.89,2.222,2.100,4.600,7.700,29.44,0,2.31,7.76,55.56,34.38,southerly,UTC,LH-SRC-NOAA-GLOBAL-HOURLY;LH-SRC-NOAA-ISD-HISTORY,documented_approximate,medium,Regional station observation; not downscaled to Ladera Ranch and not a model of air movement between locations.
LH-WIND-JOHN-WAYNE,72297799999,2000,10,742,742,744,678,481,91.13,2.063,2.100,4.100,8.200,29.06,0,7.28,18.09,35.34,39.29,westerly,UTC,LH-SRC-NOAA-GLOBAL-HOURLY;LH-SRC-NOAA-ISD-HISTORY,documented_approximate,medium,Regional station observation; not downscaled to Ladera Ranch and not a model of air movement between locations.
LH-WIND-JOHN-WAYNE,72297799999,2000,11,711,711,720,654,398,90.83,1.844,1.500,4.600,11.300,39.14,1,21.11,23.87,30.90,24.12,southerly,UTC,LH-SRC-NOAA-GLOBAL-HOURLY;LH-SRC-NOAA-ISD-HISTORY,documented_approximate,medium,Regional station observation; not downscaled to Ladera Ranch and not a model of air movement between locations.
LH-WIND-JOHN-WAYNE,72297799999,2000,12,737,737,744,691,352,92.88,1.362,1.500,3.600,10.800,49.06,1,16.19,23.30,30.11,30.40,westerly,UTC,LH-SRC-NOAA-GLOBAL-HOURLY;LH-SRC-NOAA-ISD-HISTORY,documented_approximate,medium,Regional station observation; not downscaled to Ladera Ranch and not a model of air movement between locations.
LH-WIND-JOHN-WAYNE,72297799999,2001,1,741,741,744,686,417,92.20,1.870,1.500,4.100,11.300,38.92,1,14.63,33.33,29.02,23.02,easterly,UTC,LH-SRC-NOAA-GLOBAL-HOURLY;LH-SRC-NOAA-ISD-HISTORY,documented_approximate,medium,Regional station observation; not downscaled to Ladera Ranch and not a model of air movement between locations.
LH-WIND-JOHN-WAYNE,72297799999,2001,2,669,669,672,623,428,92.71,2.337,2.100,4.600,11.300,31.14,2,10.51,34.81,36.45,18.22,southerly,UTC,LH-SRC-NOAA-GLOBAL-HOURLY;LH-SRC-NOAA-ISD-HISTORY,documented_approximate,medium,Regional station observation; not downscaled to Ladera Ranch and not a model of air movement between locations.
LH-WIND-JOHN-WAYNE,72297799999,2001,3,735,735,744,687,532,92.34,2.418,2.600,4.600,8.200,22.56,0,5.26,18.61,54.51,21.62,southerly,UTC,LH-SRC-NOAA-GLOBAL-HOURLY;LH-SRC-NOAA-ISD-HISTORY,documented_approximate,medium,Regional station observation; not downscaled to Ladera Ranch and not a model of air movement between locations.
LH-WIND-JOHN-WAYNE,72297799999,2001,4,716,716,720,675,553,93.75,2.791,2.600,5.100,7.200,17.93,0,0.90,10.49,56.78,31.83,southerly,UTC,LH-SRC-NOAA-GLOBAL-HOURLY;LH-SRC-NOAA-ISD-HISTORY,documented_approximate,medium,Regional station observation; not downscaled to Ladera Ranch and not a model of air movement between locations.
LH-WIND-JOHN-WAYNE,72297799999,2001,5,719,719,744,622,530,83.60,3.031,3.100,5.100,9.800,7.07,0,2.64,5.28,66.04,26.04,southerly,UTC,LH-SRC-NOAA-GLOBAL-HOURLY;LH-SRC-NOAA-ISD-HISTORY,documented_approximate,medium,Regional station observation; not downscaled to Ladera Ranch and not a model of air movement between locations.
LH-WIND-JOHN-WAYNE,72297799999,2001,6,713,713,720,608,549,84.44,3.280,3.100,5.100,7.700,0.00,0,0.55,5.65,72.68,21.13,southerly,UTC,LH-SRC-NOAA-GLOBAL-HOURLY;LH-SRC-NOAA-ISD-HISTORY,documented_approximate,medium,Regional station observation; not downscaled to Ladera Ranch and not a model of air movement between locations.
LH-WIND-JOHN-WAYNE,72297799999,2001,7,738,738,744,640,575,86.02,3.196,3.100,5.100,7.700,0.00,0,1.57,6.09,58.26,34.09,southerly,UTC,LH-SRC-NOAA-GLOBAL-HOURLY;LH-SRC-NOAA-ISD-HISTORY,documented_approximate,medium,Regional station observation; not downscaled to Ladera Ranch and not a model of air movement between locations.
LH-WIND-JOHN-WAYNE,72297799999,2001,8,739,739,744,629,549,84.54,3.052,3.100,4.600,7.200,0.00,0,0.36,4.74,59.74,35.15,southerly,UTC,LH-SRC-NOAA-GLOBAL-HOURLY;LH-SRC-NOAA-ISD-HISTORY,documented_approximate,medium,Regional station observation; not downscaled to Ladera Ranch and not a model of air movement between locations.
LH-WIND-JOHN-WAYNE,72297799999,2001,9,709,709,720,535,475,74.31,2.891,2.600,4.100,6.200,0.00,0,3.58,3.37,48.63,44.42,southerly,UTC,LH-SRC-NOAA-GLOBAL-HOURLY;LH-SRC-NOAA-ISD-HISTORY,documented_approximate,medium,Regional station observation; not downscaled to Ladera Ranch and not a model of air movement between locations.
LH-WIND-JOHN-WAYNE,72297799999,2001,10,724,724,744,513,439,68.95,2.668,2.600,4.100,6.200,0.00,0,5.69,8.66,51.25,34.40,southerly,UTC,LH-SRC-NOAA-GLOBAL-HOURLY;LH-SRC-NOAA-ISD-HISTORY,documented_approximate,medium,Regional station observation; not downscaled to Ladera Ranch and not a model of air movement between locations.
LH-WIND-JOHN-WAYNE,72297799999,2001,11,707,707,720,444,386,61.67,2.793,2.600,4.100,9.300,0.00,0,10.10,22.54,37.56,29.79,southerly,UTC,LH-SRC-NOAA-GLOBAL-HOURLY;LH-SRC-NOAA-ISD-HISTORY,documented_approximate,medium,Regional station observation; not downscaled to Ladera Ranch and not a model of air movement between locations.
LH-WIND-JOHN-WAYNE,72297799999,2001,12,740,740,744,427,374,57.39,2.659,2.100,4.100,10.800,0.00,1,21.66,23.53,24.87,29.95,westerly,UTC,LH-SRC-NOAA-GLOBAL-HOURLY;LH-SRC-NOAA-ISD-HISTORY,documented_approximate,medium,Regional station observation; not downscaled to Ladera Ranch and not a model of air movement between locations.
LH-WIND-JOHN-WAYNE,72297799999,2002,1,742,742,744,448,392,60.22,2.785,2.600,4.750,9.300,0.00,0,17.86,23.47,33.16,25.51,southerly,UTC,LH-SRC-NOAA-GLOBAL-HOURLY;LH-SRC-NOAA-ISD-HISTORY,documented_approximate,medium,Regional station observation; not downscaled to Ladera Ranch and not a model of air movement between locations.
LH-WIND-JOHN-WAYNE,72297799999,2002,2,670,670,672,613,378,91.22,2.041,2.100,4.100,8.700,32.14,0,9.26,20.63,43.12,26.98,southerly,UTC,LH-SRC-NOAA-GLOBAL-HOURLY;LH-SRC-NOAA-ISD-HISTORY,documented_approximate,medium,Regional station observation; not downscaled to Ladera Ranch and not a model of air movement between locations.
LH-WIND-JOHN-WAYNE,72297799999,2002,3,738,738,744,738,517,99.19,2.383,2.100,4.600,8.700,23.17,0,4.45,14.70,42.36,38.49,southerly,UTC,LH-SRC-NOAA-GLOBAL-HOURLY;LH-SRC-NOAA-ISD-HISTORY,documented_approximate,medium,Regional station observation; not downscaled to Ladera Ranch and not a model of air movement between locations.
LH-WIND-JOHN-WAYNE,72297799999,2002,4,709,709,720,709,543,98.47,2.714,2.600,5.100,7.700,15.80,0,3.68,11.97,41.25,43.09,westerly,UTC,LH-SRC-NOAA-GLOBAL-HOURLY;LH-SRC-NOAA-ISD-HISTORY,documented_approximate,medium,Regional station observation; not downscaled to Ladera Ranch and not a model of air movement between locations.
LH-WIND-JOHN-WAYNE,72297799999,2002,5,732,732,744,732,570,98.39,2.808,2.600,5.100,8.200,14.89,0,1.93,9.65,58.95,29.47,southerly,UTC,LH-SRC-NOAA-GLOBAL-HOURLY;LH-SRC-NOAA-ISD-HISTORY,documented_approximate,medium,Regional station observation; not downscaled to Ladera Ranch and not a model of air movement between locations.
LH-WIND-JOHN-WAYNE,72297799999,2002,6,678,678,720,677,544,94.03,2.998,3.100,5.100,7.700,11.37,0,1.47,7.17,69.85,21.51,southerly,UTC,LH-SRC-NOAA-GLOBAL-HOURLY;LH-SRC-NOAA-ISD-HISTORY,documented_approximate,medium,Regional station observation; not downscaled to Ladera Ranch and not a model of air movement between locations.
LH-WIND-JOHN-WAYNE,72297799999,2002,7,733,733,744,729,567,97.98,2.811,2.600,5.100,7.200,14.13,0,2.47,3.88,64.90,28.75,southerly,UTC,LH-SRC-NOAA-GLOBAL-HOURLY;LH-SRC-NOAA-ISD-HISTORY,documented_approximate,medium,Regional station observation; not downscaled to Ladera Ranch and not a model of air movement between locations.
LH-WIND-JOHN-WAYNE,72297799999,2002,8,698,698,744,697,522,93.68,2.613,2.600,4.600,7.200,15.64,0,1.72,2.68,67.82,27.78,southerly,UTC,LH-SRC-NOAA-GLOBAL-HOURLY;LH-SRC-NOAA-ISD-HISTORY,documented_approximate,medium,Regional station observation; not downscaled to Ladera Ranch and not a model of air movement between locations.
LH-WIND-JOHN-WAYNE,72297799999,2002,9,704,704,720,704,448,97.78,2.162,2.100,4.600,7.700,29.12,0,2.68,3.35,62.50,31.47,southerly,UTC,LH-SRC-NOAA-GLOBAL-HOURLY;LH-SRC-NOAA-ISD-HISTORY,documented_approximate,medium,Regional station observation; not downscaled to Ladera Ranch and not a model of air movement between locations.
LH-WIND-JOHN-WAYNE,72297799999,2002,10,719,719,744,719,417,96.64,1.850,2.100,4.100,5.700,31.71,0,6.00,7.67,47.96,38.37,southerly,UTC,LH-SRC-NOAA-GLOBAL-HOURLY;LH-SRC-NOAA-ISD-HISTORY,documented_approximate,medium,Regional station observation; not downscaled to Ladera Ranch and not a model of air movement between locations.
LH-WIND-JOHN-WAYNE,72297799999,2002,11,702,702,720,702,394,97.50,1.963,1.500,4.600,13.900,39.32,8,14.97,24.62,39.85,20.56,southerly,UTC,LH-SRC-NOAA-GLOBAL-HOURLY;LH-SRC-NOAA-ISD-HISTORY,documented_approximate,medium,Regional station observation; not downscaled to Ladera Ranch and not a model of air movement between locations.
LH-WIND-JOHN-WAYNE,72297799999,2002,12,734,734,744,734,394,98.66,1.645,1.500,3.600,11.300,39.10,1,17.51,22.34,30.20,29.95,southerly,UTC,LH-SRC-NOAA-GLOBAL-HOURLY;LH-SRC-NOAA-ISD-HISTORY,documented_approximate,medium,Regional station observation; not downscaled to Ladera Ranch and not a model of air movement between locations.
LH-WIND-JOHN-WAYNE,72297799999,2003,1,729,729,744,728,339,97.85,1.565,1.500,3.600,15.900,48.21,17,15.34,22.12,36.28,26.25,southerly,UTC,LH-SRC-NOAA-GLOBAL-HOURLY;LH-SRC-NOAA-ISD-HISTORY,documented_approximate,medium,Regional station observation; not downscaled to Ladera Ranch and not a model of air movement between locations.
LH-WIND-JOHN-WAYNE,72297799999,2003,2,658,658,672,658,428,97.92,2.112,2.100,4.600,8.700,28.72,0,16.36,23.83,36.68,23.13,southerly,UTC,LH-SRC-NOAA-GLOBAL-HOURLY;LH-SRC-NOAA-ISD-HISTORY,documented_approximate,medium,Regional station observation; not downscaled to Ladera Ranch and not a model of air movement between locations.
LH-WIND-JOHN-WAYNE,72297799999,2003,3,720,720,744,719,473,96.64,2.467,2.100,5.100,12.300,27.96,7,6.55,21.35,47.15,24.95,southerly,UTC,LH-SRC-NOAA-GLOBAL-HOURLY;LH-SRC-NOAA-ISD-HISTORY,documented_approximate,medium,Regional station observation; not downscaled to Ladera Ranch and not a model of air movement between locations.
LH-WIND-JOHN-WAYNE,72297799999,2003,4,712,712,720,711,536,98.75,2.809,2.600,5.100,9.300,17.72,0,2.05,14.93,41.42,41.60,westerly,UTC,LH-SRC-NOAA-GLOBAL-HOURLY;LH-SRC-NOAA-ISD-HISTORY,documented_approximate,medium,Regional station observation; not downscaled to Ladera Ranch and not a model of air movement between locations.
LH-WIND-JOHN-WAYNE,72297799999,2003,5,721,721,744,721,568,96.91,2.832,2.600,5.100,7.200,15.40,0,0.88,7.22,64.96,26.94,southerly,UTC,LH-SRC-NOAA-GLOBAL-HOURLY;LH-SRC-NOAA-ISD-HISTORY,documented_approximate,medium,Regional station observation; not downscaled to Ladera Ranch and not a model of air movement between locations.
LH-WIND-JOHN-WAYNE,72297799999,2003,6,709,709,720,709,587,98.47,2.771,2.600,4.600,6.200,10.44,0,0.17,5.45,71.38,23.00,southerly,UTC,LH-SRC-NOAA-GLOBAL-HOURLY;LH-SRC-NOAA-ISD-HISTORY,documented_approximate,medium,Regional station observation; not downscaled to Ladera Ranch and not a model of air movement between locations.
LH-WIND-JOHN-WAYNE,72297799999,2003,7,741,741,744,741,573,99.60,2.799,2.600,5.100,8.200,16.06,0,2.09,3.66,72.25,21.99,southerly,UTC,LH-SRC-NOAA-GLOBAL-HOURLY;LH-SRC-NOAA-ISD-HISTORY,documented_approximate,medium,Regional station observation; not downscaled to Ladera Ranch and not a model of air movement between locations.
LH-WIND-JOHN-WAYNE,72297799999,2003,8,713,713,744,713,488,95.83,2.378,2.100,4.600,7.200,23.28,0,0.20,0.61,63.11,36.07,southerly,UTC,LH-SRC-NOAA-GLOBAL-HOURLY;LH-SRC-NOAA-ISD-HISTORY,documented_approximate,medium,Regional station observation; not downscaled to Ladera Ranch and not a model of air movement between locations.
LH-WIND-JOHN-WAYNE,72297799999,2003,9,702,702,720,702,513,97.50,2.359,2.100,4.100,7.200,19.52,0,2.53,8.38,59.65,29.43,southerly,UTC,LH-SRC-NOAA-GLOBAL-HOURLY;LH-SRC-NOAA-ISD-HISTORY,documented_approximate,medium,Regional station observation; not downscaled to Ladera Ranch and not a model of air movement between locations.
LH-WIND-JOHN-WAYNE,72297799999,2003,10,735,735,744,735,455,98.79,1.911,2.100,4.100,8.200,31.56,0,7.25,9.01,53.19,30.55,southerly,UTC,LH-SRC-NOAA-GLOBAL-HOURLY;LH-SRC-NOAA-ISD-HISTORY,documented_approximate,medium,Regional station observation; not downscaled to Ladera Ranch and not a model of air movement between locations.
LH-WIND-JOHN-WAYNE,72297799999,2003,11,715,715,720,714,380,99.17,1.537,1.500,3.600,8.200,40.06,0,15.00,20.53,30.53,33.95,westerly,UTC,LH-SRC-NOAA-GLOBAL-HOURLY;LH-SRC-NOAA-ISD-HISTORY,documented_approximate,medium,Regional station observation; not downscaled to Ladera Ranch and not a model of air movement between locations.
LH-WIND-JOHN-WAYNE,72297799999,2003,12,732,732,744,732,372,98.39,1.398,1.500,3.600,8.200,43.99,0,19.35,22.85,34.14,23.66,southerly,UTC,LH-SRC-NOAA-GLOBAL-HOURLY;LH-SRC-NOAA-ISD-HISTORY,documented_approximate,medium,Regional station observation; not downscaled to Ladera Ranch and not a model of air movement between locations.
LH-WIND-JOHN-WAYNE,72297793184,2004,1,744,744,744,722,360,97.04,1.518,1.500,3.600,8.700,43.91,0,16.39,21.67,35.56,26.39,southerly,UTC,LH-SRC-NOAA-GLOBAL-HOURLY;LH-SRC-NOAA-ISD-HISTORY,documented_approximate,medium,Regional station observation; not downscaled to Ladera Ranch and not a model of air movement between locations.
LH-WIND-JOHN-WAYNE,72297793184,2004,2,696,696,696,684,416,98.28,2.159,2.100,4.600,10.300,32.02,1,9.86,27.88,34.38,27.88,southerly,UTC,LH-SRC-NOAA-GLOBAL-HOURLY;LH-SRC-NOAA-ISD-HISTORY,documented_approximate,medium,Regional station observation; not downscaled to Ladera Ranch and not a model of air movement between locations.
LH-WIND-JOHN-WAYNE,72297793184,2004,3,744,744,744,740,487,99.46,2.270,2.100,4.600,7.700,26.35,0,4.72,12.94,57.49,24.85,southerly,UTC,LH-SRC-NOAA-GLOBAL-HOURLY;LH-SRC-NOAA-ISD-HISTORY,documented_approximate,medium,Regional station observation; not downscaled to Ladera Ranch and not a model of air movement between locations.
LH-WIND-JOHN-WAYNE,72297793184,2004,4,720,720,720,701,522,97.36,2.572,2.600,5.100,10.300,19.69,1,1.92,13.22,54.41,30.46,southerly,UTC,LH-SRC-NOAA-GLOBAL-HOURLY;LH-SRC-NOAA-ISD-HISTORY,documented_approximate,medium,Regional station observation; not downscaled to Ladera Ranch and not a model of air movement between locations.
LH-WIND-JOHN-WAYNE,72297793184,2004,5,744,744,744,735,581,98.79,2.829,2.600,5.100,7.200,15.92,0,0.69,12.22,63.86,23.24,southerly,UTC,LH-SRC-NOAA-GLOBAL-HOURLY;LH-SRC-NOAA-ISD-HISTORY,documented_approximate,medium,Regional station observation; not downscaled to Ladera Ranch and not a model of air movement between locations.
LH-WIND-JOHN-WAYNE,72297793184,2004,6,720,720,720,708,567,98.33,2.982,2.600,5.700,7.200,10.88,0,1.59,7.58,73.54,17.28,southerly,UTC,LH-SRC-NOAA-GLOBAL-HOURLY;LH-SRC-NOAA-ISD-HISTORY,documented_approximate,medium,Regional station observation; not downscaled to Ladera Ranch and not a model of air movement between locations.
LH-WIND-JOHN-WAYNE,72297793184,2004,7,744,744,744,717,540,96.37,2.568,2.600,4.600,6.700,16.88,0,1.85,2.59,60.37,35.19,southerly,UTC,LH-SRC-NOAA-GLOBAL-HOURLY;LH-SRC-NOAA-ISD-HISTORY,documented_approximate,medium,Regional station observation; not downscaled to Ladera Ranch and not a model of air movement between locations.
LH-WIND-JOHN-WAYNE,72297793184,2004,8,744,744,744,732,541,98.39,2.458,2.600,4.600,6.200,19.26,0,2.22,7.58,61.37,28.84,southerly,UTC,LH-SRC-NOAA-GLOBAL-HOURLY;LH-SRC-NOAA-ISD-HISTORY,documented_approximate,medium,Regional station observation; not downscaled to Ladera Ranch and not a model of air movement between locations.
LH-WIND-JOHN-WAYNE,72297793184,2004,9,720,720,720,701,511,97.36,2.517,2.600,5.100,8.200,22.82,0,6.07,10.57,59.10,24.27,southerly,UTC,LH-SRC-NOAA-GLOBAL-HOURLY;LH-SRC-NOAA-ISD-HISTORY,documented_approximate,medium,Regional station observation; not downscaled to Ladera Ranch and not a model of air movement between locations.
LH-WIND-JOHN-WAYNE,72297793184,2004,10,744,744,744,726,452,97.58,2.088,2.100,4.100,11.300,31.54,3,6.42,17.70,52.21,23.67,southerly,UTC,LH-SRC-NOAA-GLOBAL-HOURLY;LH-SRC-NOAA-ISD-HISTORY,documented_approximate,medium,Regional station observation; not downscaled to Ladera Ranch and not a model of air movement between locations.
LH-WIND-JOHN-WAYNE,72297793184,2004,11,720,720,720,709,386,98.47,1.999,1.500,5.100,11.800,40.48,4,20.73,28.76,31.35,19.17,southerly,UTC,LH-SRC-NOAA-GLOBAL-HOURLY;LH-SRC-NOAA-ISD-HISTORY,documented_approximate,medium,Regional station observation; not downscaled to Ladera Ranch and not a model of air movement between locations.
LH-WIND-JOHN-WAYNE,72297793184,2004,12,744,744,744,730,422,98.12,2.043,2.100,5.100,9.300,37.81,0,16.35,36.26,34.12,13.27,easterly,UTC,LH-SRC-NOAA-GLOBAL-HOURLY;LH-SRC-NOAA-ISD-HISTORY,documented_approximate,medium,Regional station observation; not downscaled to Ladera Ranch and not a model of air movement between locations.
LH-WIND-JOHN-WAYNE,72297793184,2005,1,744,744,744,744,413,100.00,1.970,1.500,5.100,8.800,39.38,0,11.62,23.24,46.25,18.89,southerly,UTC,LH-SRC-NOAA-GLOBAL-HOURLY;LH-SRC-NOAA-ISD-HISTORY,documented_approximate,medium,Regional station observation; not downscaled to Ladera Ranch and not a model of air movement between locations.
LH-WIND-JOHN-WAYNE,72297793184,2005,2,672,672,672,672,418,100.00,2.312,2.100,4.600,9.800,32.74,0,15.07,33.25,32.78,18.90,easterly,UTC,LH-SRC-NOAA-GLOBAL-HOURLY;LH-SRC-NOAA-ISD-HISTORY,documented_approximate,medium,Regional station observation; not downscaled to Ladera Ranch and not a model of air movement between locations.
LH-WIND-JOHN-WAYNE,72297793184,2005,3,744,744,744,744,486,100.00,2.299,2.100,4.600,10.300,28.49,2,7.00,19.96,38.68,34.36,southerly,UTC,LH-SRC-NOAA-GLOBAL-HOURLY;LH-SRC-NOAA-ISD-HISTORY,documented_approximate,medium,Regional station observation; not downscaled to Ladera Ranch and not a model of air movement between locations.
LH-WIND-JOHN-WAYNE,72297793184,2005,4,720,720,720,720,381,100.00,1.943,1.500,4.600,7.200,43.75,0,0.79,11.02,50.92,37.27,southerly,UTC,LH-SRC-NOAA-GLOBAL-HOURLY;LH-SRC-NOAA-ISD-HISTORY,documented_approximate,medium,Regional station observation; not downscaled to Ladera Ranch and not a model of air movement between locations.
LH-WIND-JOHN-WAYNE,72297793184,2005,5,744,744,744,744,551,100.00,2.585,2.600,5.100,7.200,21.24,0,1.27,9.80,64.25,24.68,southerly,UTC,LH-SRC-NOAA-GLOBAL-HOURLY;LH-SRC-NOAA-ISD-HISTORY,documented_approximate,medium,Regional station observation; not downscaled to Ladera Ranch and not a model of air movement between locations.
LH-WIND-JOHN-WAYNE,72297793184,2005,6,720,720,720,720,569,100.00,2.691,2.600,4.600,7.200,14.58,0,1.76,7.38,57.12,33.74,southerly,UTC,LH-SRC-NOAA-GLOBAL-HOURLY;LH-SRC-NOAA-ISD-HISTORY,documented_approximate,medium,Regional station observation; not downscaled to Ladera Ranch and not a model of air movement between locations.
LH-WIND-JOHN-WAYNE,72297793184,2005,7,744,744,744,744,565,100.00,2.624,2.600,4.600,7.200,18.55,0,0.71,3.89,67.26,28.14,southerly,UTC,LH-SRC-NOAA-GLOBAL-HOURLY;LH-SRC-NOAA-ISD-HISTORY,documented_approximate,medium,Regional station observation; not downscaled to Ladera Ranch and not a model of air movement between locations.
LH-WIND-JOHN-WAYNE,72297793184,2005,8,744,744,744,744,515,100.00,2.320,2.350,4.600,7.200,24.73,0,1.17,2.14,61.75,34.95,southerly,UTC,LH-SRC-NOAA-GLOBAL-HOURLY;LH-SRC-NOAA-ISD-HISTORY,documented_approximate,medium,Regional station observation; not downscaled to Ladera Ranch and not a model of air movement between locations.
LH-WIND-JOHN-WAYNE,72297793184,2005,9,720,720,720,720,419,100.00,1.893,2.100,4.100,8.200,36.11,0,3.10,7.88,52.51,36.52,southerly,UTC,LH-SRC-NOAA-GLOBAL-HOURLY;LH-SRC-NOAA-ISD-HISTORY,documented_approximate,medium,Regional station observation; not downscaled to Ladera Ranch and not a model of air movement between locations.
LH-WIND-JOHN-WAYNE,72297793184,2005,10,744,744,744,744,407,100.00,1.722,1.500,4.100,8.200,39.11,0,4.18,15.97,48.40,31.45,southerly,UTC,LH-SRC-NOAA-GLOBAL-HOURLY;LH-SRC-NOAA-ISD-HISTORY,documented_approximate,medium,Regional station observation; not downscaled to Ladera Ranch and not a model of air movement between locations.
LH-WIND-JOHN-WAYNE,72297793184,2005,11,720,720,720,720,381,100.00,1.572,1.500,3.600,7.200,41.81,0,15.49,18.64,40.68,25.20,southerly,UTC,LH-SRC-NOAA-GLOBAL-HOURLY;LH-SRC-NOAA-ISD-HISTORY,documented_approximate,medium,Regional station observation; not downscaled to Ladera Ranch and not a model of air movement between locations.
LH-WIND-JOHN-WAYNE,72297793184,2005,12,744,744,744,744,388,100.00,1.435,1.500,3.600,8.200,42.74,0,13.92,21.91,41.75,22.42,southerly,UTC,LH-SRC-NOAA-GLOBAL-HOURLY;LH-SRC-NOAA-ISD-HISTORY,documented_approximate,medium,Regional station observation; not downscaled to Ladera Ranch and not a model of air movement between locations.
LH-WIND-JOHN-WAYNE,72297793184,2006,1,744,744,744,742,423,99.73,2.051,1.500,4.600,11.800,38.14,7,19.86,21.99,39.24,18.91,southerly,UTC,LH-SRC-NOAA-GLOBAL-HOURLY;LH-SRC-NOAA-ISD-HISTORY,documented_approximate,medium,Regional station observation; not downscaled to Ladera Ranch and not a model of air movement between locations.
LH-WIND-JOHN-WAYNE,72297793184,2006,2,672,672,672,672,394,100.00,1.910,2.100,4.100,7.700,34.97,0,11.68,17.51,44.67,26.14,southerly,UTC,LH-SRC-NOAA-GLOBAL-HOURLY;LH-SRC-NOAA-ISD-HISTORY,documented_approximate,medium,Regional station observation; not downscaled to Ladera Ranch and not a model of air movement between locations.
LH-WIND-JOHN-WAYNE,72297793184,2006,3,744,744,744,744,480,100.00,2.361,2.100,5.100,9.300,27.55,0,6.04,17.29,35.83,40.83,westerly,UTC,LH-SRC-NOAA-GLOBAL-HOURLY;LH-SRC-NOAA-ISD-HISTORY,documented_approximate,medium,Regional station observation; not downscaled to Ladera Ranch and not a model of air movement between locations.
LH-WIND-JOHN-WAYNE,72297793184,2006,4,720,720,720,720,512,100.00,2.509,2.600,5.100,7.700,21.25,0,2.54,12.50,47.85,37.11,southerly,UTC,LH-SRC-NOAA-GLOBAL-HOURLY;LH-SRC-NOAA-ISD-HISTORY,documented_approximate,medium,Regional station observation; not downscaled to Ladera Ranch and not a model of air movement between locations.
LH-WIND-JOHN-WAYNE,72297793184,2006,5,744,744,744,743,590,99.87,2.716,2.600,4.600,7.200,14.67,0,1.86,6.78,64.75,26.61,southerly,UTC,LH-SRC-NOAA-GLOBAL-HOURLY;LH-SRC-NOAA-ISD-HISTORY,documented_approximate,medium,Regional station observation; not downscaled to Ladera Ranch and not a model of air movement between locations.
LH-WIND-JOHN-WAYNE,72297793184,2006,6,720,720,720,720,557,100.00,2.727,2.600,4.600,7.200,15.00,0,3.41,3.59,66.25,26.75,southerly,UTC,LH-SRC-NOAA-GLOBAL-HOURLY;LH-SRC-NOAA-ISD-HISTORY,documented_approximate,medium,Regional station observation; not downscaled to Ladera Ranch and not a model of air movement between locations.
LH-WIND-JOHN-WAYNE,72297793184,2006,7,744,744,744,744,554,100.00,2.747,2.600,5.100,8.200,18.28,0,0.72,0.72,62.64,35.92,southerly,UTC,LH-SRC-NOAA-GLOBAL-HOURLY;LH-SRC-NOAA-ISD-HISTORY,documented_approximate,medium,Regional station observation; not downscaled to Ladera Ranch and not a model of air movement between locations.
LH-WIND-JOHN-WAYNE,72297793184,2006,8,744,744,744,744,507,100.00,2.345,2.100,4.600,6.200,21.10,0,3.16,2.76,49.11,44.97,southerly,UTC,LH-SRC-NOAA-GLOBAL-HOURLY;LH-SRC-NOAA-ISD-HISTORY,documented_approximate,medium,Regional station observation; not downscaled to Ladera Ranch and not a model of air movement between locations.
LH-WIND-JOHN-WAYNE,72297793184,2006,9,720,720,720,720,484,100.00,2.255,2.100,4.600,7.200,25.83,0,4.96,7.64,58.88,28.51,southerly,UTC,LH-SRC-NOAA-GLOBAL-HOURLY;LH-SRC-NOAA-ISD-HISTORY,documented_approximate,medium,Regional station observation; not downscaled to Ladera Ranch and not a model of air movement between locations.
LH-WIND-JOHN-WAYNE,72297793184,2006,10,744,744,744,744,440,100.00,1.916,2.100,4.600,8.800,35.22,0,6.59,15.68,45.91,31.82,southerly,UTC,LH-SRC-NOAA-GLOBAL-HOURLY;LH-SRC-NOAA-ISD-HISTORY,documented_approximate,medium,Regional station observation; not downscaled to Ladera Ranch and not a model of air movement between locations.
LH-WIND-JOHN-WAYNE,72297793184,2006,11,720,720,720,720,403,100.00,1.702,1.500,3.650,10.800,38.89,2,10.17,22.58,43.18,24.07,southerly,UTC,LH-SRC-NOAA-GLOBAL-HOURLY;LH-SRC-NOAA-ISD-HISTORY,documented_approximate,medium,Regional station observation; not downscaled to Ladera Ranch and not a model of air movement between locations.
LH-WIND-JOHN-WAYNE,72297793184,2006,12,744,744,744,744,369,100.00,1.610,1.500,4.100,8.800,44.62,0,22.22,21.14,30.89,25.75,southerly,UTC,LH-SRC-NOAA-GLOBAL-HOURLY;LH-SRC-NOAA-ISD-HISTORY,documented_approximate,medium,Regional station observation; not downscaled to Ladera Ranch and not a model of air movement between locations.
